V_ID,Town,Cluster_result,Cluster_name,QoL_Score,Marital status,Population Density,Natural Increase,Social Increase,Housing Price,Income,edu1,edu2,NO2,PM2.5,Hospital,Water,Green,Area,Metro in 300m,Multi Metro in 300m,Metro in 500m,Multi Metro in 500m,Primary School,High School,Gym,Fire station,Police station,Shelter
65000120-010,Ruifang District,0,Suburb: Remote and Desolate,21.64,0.004593774,0.000745954,0.159715209,0.11229424,0.111654118,0.00074716,0.003030174,0.388967667,0.123413006,0.603641642,0,0,1,0.00771823,0,0,0,0,0,0,0,0,1,0
65000120-013,Ruifang District,0,Suburb: Remote and Desolate,40.73,0.005921425,0.000297666,0.16300045,0.112059923,0.111654118,0.000630748,0.004734619,0.386288912,0.118217374,0.611416803,0,0,1,0.009512785,0,0,0,0,0,1,0,0,1,0
65000120-015,Ruifang District,0,Suburb: Remote and Desolate,9.95,0.101134143,0.080335067,0.149359022,0.112989681,0.111654118,0.030997436,0.092689675,0.566165791,0.132959752,0.595873537,0,0,1,0.001340676,0,0,0,0,1,0,0,0,1,0.003875969
65000120-032,Ruifang District,0,Suburb: Remote and Desolate,27.35,0.060478757,0.004860772,0.151139099,0.111428871,0.111654118,0.018626282,0.05473372,0.487941318,0.145429483,0.595873537,0,0,1,0.008032933,0,0,0,0,1,0,0,0,1,0
65000120-012,Ruifang District,1,Suburb: Small Town Settlement,75.6,0.011021871,0.009989669,0.152897108,0.11268198,0.111654118,0.002317723,0.008876076,0.397453317,0.123413006,0.611416803,0,0,1,0.002825578,0,0,0,0,1,1,0,1,1,0
65000120-011,Ruifang District,1,Suburb: Small Town Settlement,76.48,0.006392135,0.072496194,0.16300045,0.112449753,0.111654118,0.002017077,0.005600737,0.387671957,0.123413006,0.603641642,0,0,1,0.000899194,0,0,0,0,1,1,0,1,1,0
65000120-018,Ruifang District,1,Suburb: Small Town Settlement,62.63,0.003805482,0.000652415,0.158042115,0.111981536,0.111654118,0.001547108,0.005109608,0.385367951,0.123413006,0.611416803,0,0,1,0.008235018,0,0,0,0,0,1,0,1,1,0.003875969
65000120-020,Ruifang District,1,Suburb: Small Town Settlement,73.99,0.006766998,0.005445305,0.151139099,0.11268198,0.111654118,0.001869947,0.007951943,0.388292235,0.123413006,0.611416803,0,0,1,0.002032006,0,0,0,0,1,1,0,1,1,0.003875969
65000120-016,Ruifang District,1,Suburb: Small Town Settlement,47.11,0.106385881,0.010559073,0.183906703,0.115010154,0.111654118,0.033708618,0.100369018,0.594375853,0.128320883,0.603641642,0,0,1,0.007700043,0,0,0,0,1,1,0,1,1,0.003875969
65000120-023,Ruifang District,1,Suburb: Small Town Settlement,37.16,0.054718463,0.022807476,0.138195131,0.114273145,0.111654118,0.015004386,0.048804051,0.491502452,0.132959752,0.603641642,0.142857143,0,1,0.002980891,0,0,0,0,1,0,0,1,1,0.003875969
65000120-034,Ruifang District,1,Suburb: Small Town Settlement,69.22,0.037281884,0.00684088,0.161367884,0.112059923,0.111654118,0.009883082,0.033208562,0.444238965,0.128320883,0.603641642,0.142857143,0,1,0.005612438,0,0,0,0,1,1,0,1,1,0
65000120-009,Ruifang District,1,Suburb: Small Town Settlement,71.71,0.009764106,0.010968066,0.156348283,0.113219016,0.111654118,0.002350579,0.009972121,0.401836916,0.123413006,0.611416803,0,0,1,0.001725594,0,0,0,0,1,1,0,1,1,0.003875969
65000120-008,Ruifang District,0,Suburb: Remote and Desolate,26.95,0.043257239,0.002821468,0.143882862,0.113371224,0.111654118,0.010120311,0.0385256,0.466536154,0.128320883,0.611416803,0,0,1,0.008751423,0,0,0,0,1,0,0,0,1,0.003875969
65000120-019,Ruifang District,0,Suburb: Remote and Desolate,26.81,0.046119167,0.012363026,0.159715209,0.112912962,0.111654118,0.008724071,0.038874424,0.470728543,0.132959752,0.603641642,0,1,1,0.00680282,0,0,0,0,0,0,0,0,1,0.003875969
65000120-029,Ruifang District,0,Suburb: Remote and Desolate,60.89,0.005961576,0.001226709,0.167780532,0.11268198,0.111654118,0.001028771,0.005956974,0.389100756,0.118217374,0.611416803,0,1,1,0.006814545,0,0,0,0,1,0,0,0,1,0.003875969
65000120-031,Ruifang District,0,Suburb: Remote and Desolate,60.01,0.012177332,0.010642768,0.164613214,0.113522888,0.111654118,0.004418805,0.011691626,0.399078301,0.118217374,0.611416803,0,1,1,0.001734183,0,0,0,0,1,0,0,0,1,0.003875969
65000120-007,Ruifang District,0,Suburb: Remote and Desolate,0.13,0.119674681,0.01471159,0.119755826,0.11134935,0.111654118,0.037390363,0.110250067,0.595955515,0.109504152,0.619822705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000120-014,Ruifang District,0,Suburb: Remote and Desolate,17,0.011819367,0.001388421,0.140115176,0.111903009,0.111654118,0.002457608,0.009087466,0.40409175,0.118217374,0.611416803,0,0,1,0.007560305,0,0,0,0,0,0,0,0,1,0
65000120-030,Ruifang District,1,Suburb: Small Town Settlement,58.87,0.068873568,0.00524882,0.158042115,0.11174553,0.111654118,0.016846298,0.06050169,0.525021679,0.132959752,0.603641642,0,0,1,0.005901557,0,0,0,0,1,1,0,1,1,0.007751938
65000120-024,Ruifang District,1,Suburb: Small Town Settlement,79.7,0.001014375,0.001433003,0.161367884,0.113295188,0.111654118,0.001332178,0.002241753,0.375999228,0.123413006,0.611416803,0,0,1,0.004958708,0,0,0,0,1,1,0,1,1,0.003875969
65000120-026,Ruifang District,1,Suburb: Small Town Settlement,77.55,0.006803063,0.002694813,0.16300045,0.112989681,0.111654118,0.00324478,0.007365721,0.386536147,0.123413006,0.611416803,0,0,1,0.004451859,0,0,0,0,1,1,0,1,1,0
65000120-017,Ruifang District,0,Suburb: Remote and Desolate,10.01,0,0.000125672,0.16300045,0.112989681,0.111654118,0.000314878,0.000575265,0.374087753,0.123413006,0.611416803,0,0,1,0.009583038,0,0,0,0,0,0,0,0,0,0
65000120-021,Ruifang District,1,Suburb: Small Town Settlement,82.66,0.00088638,0.005339352,0.164613214,0.112836106,0.111654118,0.00259138,0.001758162,0.376728243,0.123413006,0.603641642,0,0,1,0.001314852,0,0,0,0,1,1,0,1,1,0.003875969
65000120-025,Ruifang District,1,Suburb: Small Town Settlement,76.41,0.001257247,0.001049182,0.16300045,0.11268198,0.111654118,0.000702928,0.001980928,0.378743633,0.118217374,0.611416803,0,0,1,0.005266848,0,0,0,0,1,1,0,1,1,0.003875969
65000120-022,Ruifang District,1,Suburb: Small Town Settlement,75.67,0.006966905,0.006880502,0.159715209,0.112527301,0.111654118,0.001289429,0.007330042,0.391775422,0.123413006,0.603641642,0,0,1,0.002031942,0,0,0,0,1,1,0,1,1,0
65000120-033,Ruifang District,0,Suburb: Remote and Desolate,14.92,0.031064204,0.00388559,0.164613214,0.113142707,0.111654118,0.004710408,0.023740091,0.439581555,0.118217374,0.611416803,0,0,1,0.006867425,0,0,0,0,1,0,0,0,0,0.003875969
65000120-006,Ruifang District,1,Suburb: Small Town Settlement,60.48,0.018895076,0.028350072,0.158042115,0.113447124,0.111654118,0.006562608,0.018527973,0.411794222,0.132959752,0.595873537,0.142857143,0,1,0.001014272,0,0,0,0,1,0,0,1,1,0.003875969
65000120-005,Ruifang District,1,Suburb: Small Town Settlement,53.29,0.045538159,0.007392902,0.143882862,0.11182434,0.111654118,0.014709097,0.044773523,0.458315113,0.137346962,0.603641642,0.142857143,0,1,0.005856193,0,0,0,0,1,0,0,1,1,0
65000120-004,Ruifang District,1,Suburb: Small Town Settlement,46.57,0.056034409,0.108196404,0.134280681,0.109645876,0.111654118,0.019406059,0.052668853,0.472316812,0.128320883,0.595873537,0.142857143,0,1,0.000610645,0,0,0,0,1,0,0,1,1,0.003875969
65000120-001,Ruifang District,1,Suburb: Small Town Settlement,44.35,0.023993749,0.102331205,0.156348283,0.112527301,0.111654118,0.011089153,0.024754748,0.401884319,0.128320883,0.603641642,0.142857143,0,0,0.000426237,0,0,0,0,1,0,0,1,1,0
65000120-002,Ruifang District,1,Suburb: Small Town Settlement,67.14,0.068973079,0.151006285,0.145731263,0.114273145,0.111654118,0.028029206,0.067832055,0.45999845,0.128320883,0.603641642,0.142857143,0,1,0.000526895,0,0,0,0,1,1,0,1,1,0.003875969
65000120-003,Ruifang District,1,Suburb: Small Town Settlement,69.09,0.04050855,0.028648489,0.140115176,0.113142707,0.111654118,0.013783731,0.040335749,0.445870003,0.128320883,0.603641642,0.142857143,0,1,0.001334055,0,0,0,0,1,1,0,1,1,0.003875969
65000190-008,Shiding District,0,Suburb: Remote and Desolate,8.67,0.023394921,0.001598451,0.154633391,0.113522888,0.21986257,0.006172023,0.021122959,0.42716073,0.100692614,0.626988191,0,0,1,0.008905523,0,0,0,0,0,0,0,0,1,0
65000190-009,Shiding District,0,Suburb: Remote and Desolate,10.89,0.005617355,0.000280221,0.159715209,0.11268198,0.21986257,0.001536113,0.004861646,0.386794244,0.094125604,0.634784369,0,0,1,0.009598557,0,0,0,0,0,0,0,0,1,0
65000190-005,Shiding District,0,Suburb: Remote and Desolate,10.69,0.006274238,0.000821801,0.156348283,0.11268198,0.21986257,0.002003374,0.006052904,0.38868914,0.100692614,0.619198995,0,0,1,0.008101677,0,0,0,0,0,0,0,0,1,0.003875969
65000190-012,Shiding District,0,Suburb: Remote and Desolate,20.97,0.037246848,0.000400997,0.164613214,0.113371224,0.21986257,0.008837467,0.031012106,0.42299435,0.100692614,0.673869104,0,0,1,0.009709614,0,0,0,0,1,0,0,0,1,0.003875969
65000190-011,Shiding District,0,Suburb: Remote and Desolate,8.94,0.030378222,0.000103399,0.167780532,0.113598518,0.21986257,0.007578797,0.026207082,0.414035823,0.100692614,0.666038391,0,0,1,0.009709766,0,0,0,0,1,0,0,0,0,0
65000190-007,Shiding District,0,Suburb: Remote and Desolate,24.4,0.019035029,0.000846942,0.166206477,0.113295188,0.21986257,0.003851629,0.016069105,0.41911028,0.100692614,0.619198995,0,0,1,0.009452622,0,0,0,0,1,0,0,0,1,0.003875969
65000190-002,Shiding District,0,Suburb: Remote and Desolate,23.12,0.02714115,0.000795912,0.166206477,0.113598518,0.21986257,0.009731251,0.026250113,0.417626054,0.100692614,0.626988191,0,0,1,0.00962046,0,0,0,0,1,0,0,0,1,0.003875969
65000190-004,Shiding District,0,Suburb: Remote and Desolate,22.31,0.01943213,0.000558523,0.152897108,0.11102983,0.21986257,0.005209624,0.01571212,0.412971133,0.100692614,0.626988191,0,0,1,0.009672042,0,0,0,0,1,0,0,0,1,0
65000190-001,Shiding District,0,Suburb: Remote and Desolate,28.16,0.009716728,0.010364993,0.156348283,0.112372066,0.21986257,0.004021864,0.010729032,0.392504427,0.094125604,0.619198995,0,0,1,0.001677182,0,0,0,0,1,0,0,0,1,0.003875969
65000190-010,Shiding District,1,Suburb: Small Town Settlement,49.93,0.006985763,0.00288887,0.159715209,0.113824598,0.21986257,0.002396518,0.007793054,0.387050267,0.094125604,0.619198995,0,0,1,0.004582167,0,0,0,0,1,1,0,0,1,0.003875969
65000190-006,Shiding District,0,Suburb: Remote and Desolate,11.09,0.011138429,0.000227963,0.156348283,0.113674013,0.21986257,0.003445438,0.008692584,0.393544913,0.100692614,0.619198995,0,0,1,0.00970398,0,0,0,0,0,0,0,0,1,0
65000190-003,Shiding District,1,Suburb: Small Town Settlement,46.17,0.02221906,0.001196532,0.152897108,0.113749373,0.21986257,0.007464232,0.019755112,0.412616614,0.094125604,0.626988191,0,0,1,0.008784699,0,0,0,0,1,1,0,0,1,0.007751938
65000220-007,Shimen District,0,Suburb: Remote and Desolate,42.54,0.006999668,0.000279058,0.161367884,0.112604709,0.058912175,0.001763071,0.006748045,0.387091457,0.179560354,0.526282365,0,0,1,0.009640533,0,0,0,0,1,0,0,0,1,0
65000220-002,Shimen District,0,Suburb: Remote and Desolate,31.59,0.050132232,0.002877967,0.149359022,0.111587485,0.058912175,0.012776693,0.046772847,0.472846041,0.175204233,0.541696523,0,1,1,0.008946637,0,0,0,0,1,0,0,0,0,0.003875969
65000220-006,Shimen District,1,Suburb: Small Town Settlement,83.94,0.056229964,0.002844927,0.164613214,0.111109926,0.058912175,0.013594619,0.049055462,0.471648141,0.167810575,0.526282365,0.142857143,1,1,0.009027546,0,0,0,0,1,1,0,1,1,0.011627907
65000220-004,Shimen District,1,Suburb: Small Town Settlement,72.92,0.031842489,0.000783464,0.166206477,0.111269685,0.058912175,0.007459159,0.026134335,0.434169361,0.187115099,0.541696523,0.142857143,1,1,0.009673861,0,0,0,0,1,0,0,1,1,0.003875969
65000220-001,Shimen District,0,Suburb: Remote and Desolate,35.22,0.040996597,0.002311159,0.152897108,0.111508249,0.058912175,0.008238743,0.037068672,0.455812568,0.175204233,0.533985797,0,1,1,0.00897825,0,0,0,0,1,0,0,0,0,0
65000220-005,Shimen District,1,Suburb: Small Town Settlement,85.35,0.059431191,0.00305114,0.151139099,0.109063542,0.058912175,0.018179378,0.055384297,0.460015907,0.172861055,0.533985797,0.142857143,1,1,0.008985103,0,0,0,0,1,1,0,1,1,0.011627907
65000220-003,Shimen District,0,Suburb: Remote and Desolate,28.23,0.077705889,0.004094619,0.156348283,0.106038218,0.058912175,0.020399837,0.070126049,0.526000918,0.175204233,0.541696523,0,1,1,0.008641157,0,0,0,0,1,0,0,0,0,0.007751938
65000220-008,Shimen District,0,Suburb: Remote and Desolate,42.81,0.020005039,0.001046279,0.158042115,0.110302438,0.058912175,0.007134156,0.017932394,0.403322733,0.162223651,0.541696523,0,0,1,0.009110807,0,0,0,0,1,0,0,0,1,0.007751938
65000220-009,Shimen District,0,Suburb: Remote and Desolate,18.95,0.034636584,0.001499621,0.159715209,0.11094959,0.058912175,0.006477056,0.028021615,0.442036707,0.159207816,0.549414514,0,0,1,0.009314345,0,0,0,0,0,0,0,0,1,0.003875969
65000280-009,Wanli District,0,Suburb: Remote and Desolate,31.79,0.039984263,0.002872516,0.151139099,0.113749373,0,0.009507843,0.035170107,0.453330122,0.07973842,0.903842262,0,0,1,0.008689859,0,0,0,0,0,0,0,1,1,0
65000280-010,Wanli District,1,Suburb: Small Town Settlement,33.53,0.089664599,0.029247043,0.142010959,0.11134935,0,0.020015689,0.089792601,0.580364604,0.023988807,0.895822265,0,0,1,0.002079469,0,0,0,0,1,0,0,1,1,0.003875969
65000280-004,Wanli District,0,Suburb: Remote and Desolate,11.29,0.095567344,0.007481201,0.156348283,0.11174553,0,0.025549681,0.085599581,0.575514833,0.123413006,0.71312473,0,0,1,0.008012478,0,0,0,0,1,0,0,0,1,0.007751938
65000280-008,Wanli District,0,Suburb: Remote and Desolate,3.49,0.01142757,0.000537684,0.164613214,0.112912962,0,0.003708964,0.010745309,0.396423102,0.109504152,0.619822705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000280-007,Wanli District,0,Suburb: Remote and Desolate,30.78,0.024069896,0.000393772,0.154633391,0.113522888,0,0.004048774,0.017445652,0.420020732,0.149153491,0.666038391,0,0,1,0.009705186,0,0,0,0,1,0,0,0,1,0
65000280-005,Wanli District,0,Suburb: Remote and Desolate,42.34,0.019167562,0.000574464,0.16300045,0.113066262,0,0.005151058,0.014677379,0.41179615,0.149153491,0.760452986,0.285714286,0,1,0.009639686,0,0,0,0,0,0,0,1,1,0.003875969
65000280-001,Wanli District,1,Suburb: Small Town Settlement,43.48,0.143947463,0.015027643,0.172390328,0.109063542,0,0.041187259,0.132790569,0.682429459,0.034838129,0.911868479,0,0,1,0.007723774,0,0,0,0,1,1,0,1,1,0.015503876
65000280-003,Wanli District,0,Suburb: Remote and Desolate,9.34,0.115600593,0.005380422,0.159715209,0.111269685,0,0.0248368,0.094893943,0.618675275,0.094125604,0.863804856,0,0,1,0.009296361,0,0,0,0,1,0,0,0,1,0.007751938
65000280-006,Wanli District,0,Suburb: Remote and Desolate,23.19,0.035525503,0.00063905,0.142010959,0.115590401,0,0.008886346,0.026221425,0.444822468,0.15603117,0.831888515,0,0,1,0.009703604,0,0,0,0,1,0,0,0,1,0.003875969
65000280-002,Wanli District,1,Suburb: Small Town Settlement,29.84,0.090493783,0.006737796,0.101431872,0.113749373,0,0.022615891,0.081517596,0.520365321,0.07973842,0.911868479,0,0,1,0.008388647,0,0,0,0,1,0,0,1,1,0.011627907
65000140-002,Luzhou District,5,"Outskirt: High Population Density, Old Town",64.58,0.171607832,0.26667549,0.196868851,0.115155989,0.263676234,0.073333308,0.167050704,0.601382812,0.07973842,0.658214537,0.142857143,0,1,0.000888706,0,0,1,0,1,1,1,0,1,0.003875969
65000140-025,Luzhou District,5,"Outskirt: High Population Density, Old Town",26.34,0.105853855,0.24477406,0.1738904,0.116020215,0.263676234,0.040850401,0.103343593,0.510438722,0.07973842,0.847833973,0,0,0,0.000447789,0,0,1,0,1,1,0,0,1,0
65000140-003,Luzhou District,5,"Outskirt: High Population Density, Old Town",13.64,0.128049692,0.213036929,0.187953685,0.109893199,0.263676234,0.047257376,0.121800237,0.534582161,0.07973842,0.847833973,0.142857143,0,0,0.000661476,0,0,0,0,1,1,0,0,1,0.003875969
65000140-024,Luzhou District,0,Suburb: Remote and Desolate,0.67,0.159895847,0.377456568,0.190574459,0.108558488,0.263676234,0.056308927,0.157389391,0.621569572,0.07973842,0.847833973,0.142857143,0,0,0.000376896,0,0,0,0,0,0,0,0,1,0
65000140-013,Luzhou District,4,Close to Downtown: Convenient Transportation,85.01,0.069817165,0.225098648,0.166206477,0.10753173,0.263676234,0.026822168,0.068171695,0.456302498,0.07973842,0.658214537,0,0,1,0.000319511,1,0,1,1,1,1,0,0,1,0
65000140-027,Luzhou District,5,"Outskirt: High Population Density, Old Town",54.57,0.163186593,0.375417492,0.183906703,0.115373774,0.263676234,0.062249318,0.153752857,0.573456196,0.094125604,0.658214537,0,0,0,0.000396344,1,0,1,1,1,1,0,0,1,0.003875969
65000140-022,Luzhou District,5,"Outskirt: High Population Density, Old Town",37.03,0.159885674,0.366543097,0.179715207,0.110139186,0.263676234,0.060071895,0.154779731,0.573507288,0.07973842,0.658214537,0,0,0,0.000429865,1,0,1,0,1,1,0,0,1,0
65000140-028,Luzhou District,5,"Outskirt: High Population Density, Old Town",11.36,0.149357447,0.374965875,0.142010959,0.117144323,0.263676234,0.059817944,0.15155702,0.680363885,0.094125604,0.549414514,0,0,0,0.000377151,0,0,1,0,1,1,0,0,1,0
65000140-005,Luzhou District,5,"Outskirt: High Population Density, Old Town",67.67,0.117502029,0.17308537,0.164613214,0.11174553,0.263676234,0.042533321,0.112234742,0.521318809,0.07973842,0.658214537,0.142857143,0,0,0.000789685,1,0,1,0,1,1,1,0,1,0
65000140-012,Luzhou District,4,Close to Downtown: Convenient Transportation,76.75,0.085154915,0.106685682,0.181128826,0.110627181,0.263676234,0.03122317,0.083073324,0.475357007,0.07973842,0.658214537,0,0,1,0.000935979,1,0,1,0,1,1,0,0,1,0.011627907
65000140-030,Luzhou District,4,Close to Downtown: Convenient Transportation,86.69,0.116454579,0.042279129,0.185271442,0.130701592,0.263676234,0.05127857,0.117563921,0.498044585,0.087151014,0.658214537,0.142857143,0,1,0.0028241,1,0,1,0,1,1,1,0,1,0
65000140-018,Luzhou District,5,"Outskirt: High Population Density, Old Town",7.19,0.126579747,0.361507923,0.185271442,0.110139186,0.263676234,0.042710856,0.118566498,0.560189598,0.094125604,0.658214537,0,0,0,0.0003011,0,0,1,0,1,0,0,0,1,0
65000140-029,Luzhou District,1,Suburb: Small Town Settlement,19.76,0.145462345,0.352330755,0.175372661,0.107097256,0.263676234,0.057753193,0.141080446,0.586529212,0.07973842,0.658214537,0.142857143,0,1,0.000466861,0,0,0,0,1,1,0,0,1,0
65000140-004,Luzhou District,5,"Outskirt: High Population Density, Old Town",16.67,0.158031212,0.365784334,0.186620359,0.112372066,0.263676234,0.061461143,0.151260129,0.586644989,0.07973842,0.658214537,0.142857143,0,0,0.000390292,0,0,1,0,1,1,0,0,1,0
65000140-015,Luzhou District,5,"Outskirt: High Population Density, Old Town",63.84,0.17044328,0.223488494,0.194394193,0.115662355,0.263676234,0.061899509,0.169785405,0.610691872,0.087151014,0.650397566,0.142857143,0,1,0.000897865,0,0,1,0,1,1,1,0,1,0
65000140-036,Luzhou District,0,Suburb: Remote and Desolate,3.36,0.129291354,0.357170402,0.186620359,0.110139186,0.263676234,0.046767058,0.125849533,0.578632063,0.07973842,0.705260074,0.142857143,0,1,0.00032614,0,0,0,0,0,0,0,0,1,0
65000140-026,Luzhou District,0,Suburb: Remote and Desolate,16.73,0.099280038,0.064835182,0.176837378,0.11102983,0.263676234,0.03759524,0.092837985,0.526352484,0.054526761,0.847833973,0,0,1,0.001808156,0,0,0,0,1,0,0,0,1,0.003875969
65000140-014,Luzhou District,5,"Outskirt: High Population Density, Old Town",44.22,0.103884806,0.23176684,0.152897108,0.112836106,0.263676234,0.036186668,0.102586798,0.537293353,0.07973842,0.847833973,0,0,0,0.000490368,1,0,1,0,1,1,0,0,1,0
65000140-020,Luzhou District,0,Suburb: Remote and Desolate,15.32,0.114150152,0.020866899,0.167780532,0.111109926,0.263676234,0.035670446,0.107807655,0.563063252,0.094125604,0.658214537,0,0,1,0.003340643,0,0,0,0,1,0,0,0,1,0
65000140-033,Luzhou District,5,"Outskirt: High Population Density, Old Town",19.49,0.082193458,0.297159334,0.172390328,0.111903009,0.263676234,0.031685925,0.080340383,0.463084037,0.07973842,0.658214537,0,0,0,0.0002153,0,0,1,0,1,0,0,0,1,0
65000140-023,Luzhou District,5,"Outskirt: High Population Density, Old Town",6.05,0.104039558,0.253366831,0.183906703,0.110220886,0.263676234,0.039661907,0.101897372,0.524201962,0.07973842,0.705260074,0.142857143,0,0,0.000419545,0,0,0,0,1,0,0,0,1,0
65000140-009,Luzhou District,5,"Outskirt: High Population Density, Old Town",50.87,0.174738773,0.227224878,0.1738904,0.108811702,0.263676234,0.0746226,0.1730412,0.604077919,0.094125604,0.75254835,0,0,0,0.000893363,1,0,1,1,1,1,0,0,1,0.003875969
