縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
10007,彰化縣,10007240,大城鄉,4,,4,,,,,,,,,,,169.04,,169.04,,,,,,,,,,,2500000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007250,竹塘鄉,29,,28,,,,,,,,1,,,1149.07,,1067.48,,,,,,,,81.58,,,2100000,,2080000,,,,,,,,4680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007260,溪州鄉,108,,65,,,,,,39,,4,,,10829.16,,3618.15,,,,,,6959.48,,251.53,,,8000000,,5900000,,,,,,23105263,,12817500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008010,南投市,594,33,428,6,,36,65,8,4,6,7,,1,33619.10,658.23,23698.99,360.10,,1194.33,1908.91,88.97,4616.85,788.15,231.81,,72.74,6700000,1900000,8500000,10400000,,2735000,2600000,1315000,233348340,53940000,18460000,,7800000,37,,4,,,12,17,4,,,,,,1466.32,,265.40,,,487.88,653.77,59.27,,,,,,3860000,,5850000,,,3235000,5800000,1450000,,,,,,"107Y"
10008,南投縣,10008020,埔里鎮,393,1,298,5,1,38,21,10,,2,16,,1,18540.13,26.09,14499.48,444.32,133.11,1243.51,796.57,134.86,,101.08,1116.19,,44.92,4700000,2074081,5200000,12000000,4480000,3225000,3500000,1165000,,4128944,21600000,,8700000,19,,2,,,4,13,,,,,,,978.21,,112.18,,,151.21,714.81,,,,,,,4500000,,4640000,,,3050000,5000000,,,,,,,"107Y"
10008,南投縣,10008030,草屯鎮,546,7,392,19,2,19,68,11,,,26,,2,27412.14,271.10,20805.71,1157.21,104.60,573.04,2360.50,119.81,,,1030.89,,989.29,6560000,3550000,7400000,13300000,2950000,3300000,4810000,960000,,,13300000,,39480000,73,,6,,,48,18,,,,1,,,2196.12,,282.28,,,1109.31,749.29,,,,55.24,,,3830000,,2825000,,,3600000,4900000,,,,16000000,,,"107Y"
10008,南投縣,10008040,竹山鎮,276,5,202,,,,16,39,2,,8,,4,12688.69,173.25,10299.21,,,,538.38,533.77,195.77,,424.99,,523.30,3325000,2000000,4200000,,,,1600000,1621000,29700000,,3300000,,3100000,10,,,,,,4,6,,,,,,315.92,,,,,,179.75,136.17,,,,,,2427000,,,,,,2349000,2498500,,,,,,"107Y"
10008,南投縣,10008050,集集鎮,29,,29,,,,,,,,,,,1396.66,,1396.66,,,,,,,,,,,4000000,,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008060,名間鄉,81,,67,,,3,,1,,3,6,,1,4731.55,,2773.56,,,99.30,,14.67,,1080.62,423.64,,339.77,4300000,,4200000,,,1400000,,1250000,,48591708,9500000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008070,鹿谷鄉,23,4,14,,,,2,,,,3,,,1244.45,93.81,968.93,,,,70.62,,,,111.10,,,5800000,2625000,7750000,,,,4215000,,,,6200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008080,中寮鄉,28,2,23,,,,,,,,3,,,1230.76,51.97,1094.94,,,,,,,,83.85,,,2800000,915000,2800000,,,,,,,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008090,魚池鄉,22,,15,2,,,,,,,4,,1,2584.54,,755.66,163.73,,,,,,,181.80,,1483.34,6000000,,4500000,12525000,,,,,,,8000000,,60000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008100,國姓鄉,43,,34,1,,,,,,,7,,1,2239.31,,1460.37,58.00,,,,,,,629.34,,91.59,2700000,,2550000,5600000,,,,,,,8500000,,224700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008110,水里鄉,57,,55,1,,,,,,,1,,,2250.71,,2156.72,48.35,,,,,,,45.64,,,1600000,,1500000,6600000,,,,,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008120,信義鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10008,南投縣,10008130,仁愛鄉,8,1,3,,,,,,,,3,,1,325.07,32.13,68.86,,,,,,,,57.44,,166.64,11750000,350000,5000000,,,,,,,,28333333,,5500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009010,斗六市,802,16,561,11,2,37,78,75,8,5,4,,5,54590.35,534.01,30678.95,669.64,102.31,1309.82,2676.52,755.80,10482.66,2292.56,490.08,,4598.00,5000000,2675000,6570000,13400000,3730000,2980000,3540000,1000000,170910840,68000000,17577435,,21050000,94,26,6,,,21,40,1,,,,,,4211.30,1108.15,813.59,,,753.09,1518.73,17.73,,,,,,2885000,2480000,21000000,,,2650000,3875000,1400000,,,,,,"107Y"
10009,雲林縣,10009020,斗南鎮,309,5,236,11,,11,23,3,8,,4,,8,17449.66,173.20,13038.51,766.87,,364.07,839.48,38.69,786.36,,253.30,,1189.19,6950000,1630000,7510000,5475000,,2300000,2600000,900000,20000000,,12250000,,7700000,15,,,,,3,12,,,,,,,630.90,,,,,155.91,474.99,,,,,,,2900000,,,,,3200000,2800000,,,,,,,"107Y"
10009,雲林縣,10009030,虎尾鎮,643,9,471,8,14,44,44,43,2,,6,,2,31420.12,262.75,26613.87,421.11,601.49,929.25,1330.04,331.69,150.71,,300.29,,478.93,6385000,2450000,6850000,7440000,9000000,1950000,2650000,600000,10600000,,3615000,,8500000,20,,,,,14,6,,,,,,,728.38,,,,,434.59,293.79,,,,,,,3775000,,,,,3775000,3815000,,,,,,,"107Y"
10009,雲林縣,10009040,西螺鎮,268,1,244,3,6,,9,,,,2,,3,15028.64,20.41,13235.10,155.53,628.57,,316.81,,,,100.17,,572.04,6790000,600000,6910000,10000000,5919536,,2800000,,,,8000750,,2046000,3,,,,,,3,,,,,,,114.55,,,,,,114.55,,,,,,,2600000,,,,,,2600000,,,,,,,"107Y"
10009,雲林縣,10009050,土庫鎮,167,3,160,,,,,,,,2,,2,10181.47,79.43,9173.50,,,,,,,,93.17,,835.37,6630000,1280000,6640000,,,,,,,,8004700,,24185000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009060,北港鎮,160,5,102,9,1,24,14,,2,,1,1,1,9027.54,207.39,5524.52,428.53,67.69,1102.06,482.39,,1045.89,,64.74,78.84,25.48,4500000,2700000,6650000,7400000,2010000,1850000,2380000,,6980000,,15835950,7550000,36700000,13,1,,,,5,7,,,,,,,661.42,51.68,,,,293.56,316.19,,,,,,,2700000,2000000,,,,2600000,3330000,,,,,,,"107Y"
10009,雲林縣,10009070,古坑鄉,96,2,80,,,,9,,1,,3,,1,5262.59,57.99,4267.20,,,,294.03,,123.70,,272.49,,247.18,4750000,2200000,5675000,,,,3700000,,100000,,8880000,,9140000,6,,,,,,6,,,,,,,305.90,,,,,,305.90,,,,,,,5075000,,,,,,5075000,,,,,,,"107Y"
10009,雲林縣,10009080,大埤鄉,43,,38,,,,,,,,1,,4,3429.41,,1660.55,,,,,,,,50.33,,1718.54,2500000,,2460000,,,,,,,,4500000,,12650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009090,莿桐鄉,69,,57,3,,,4,1,,,3,1,,3693.23,,3040.83,136.14,,,134.49,10.56,,,347.92,23.29,,4000000,,4100000,3000000,,,1703000,650000,,,19500000,10000000,,1,,1,,,,,,,,,,,41.48,,41.48,,,,,,,,,,,3500000,,3500000,,,,,,,,,,,"107Y"
10009,雲林縣,10009100,林內鄉,47,,39,,,,1,,1,,5,1,,2595.61,,1995.37,,,,33.99,,83.49,,383.53,99.24,,3500000,,3500000,,,,1560000,,800000,,5398000,5300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009110,二崙鄉,38,,36,,,,,,,,2,,,1736.59,,1644.12,,,,,,,,92.46,,,3105000,,3105000,,,,,,,,4101800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009120,崙背鄉,46,,45,1,,,,,,,,,,2614.37,,2541.12,73.25,,,,,,,,,,6710000,,6700000,10500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009130,麥寮鄉,84,,62,2,,,8,4,6,,,,2,7631.10,,3322.29,84.15,,,187.22,39.55,87.66,,,,3910.22,4850000,,5290000,6364860,,,2130000,825000,3000000,,,,22530000,3,,,,,,3,,,,,,,104.23,,,,,,104.23,,,,,,,2750000,,,,,,2750000,,,,,,,"107Y"
10009,雲林縣,10009140,東勢鄉,17,,16,,,,,,,,,,1,1266.53,,817.92,,,,,,,,,,448.61,3000000,,2750000,,,,,,,,,,5020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009150,褒忠鄉,24,,22,,,,,,,,2,,,1221.59,,1057.13,,,,,,,,164.46,,,4450000,,4450000,,,,,,,,5564030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009160,臺西鄉,10,,10,,,,,,,,,,,752.28,,752.28,,,,,,,,,,,2650000,,2650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009170,元長鄉,19,,16,,,,,,,,2,,1,1384.76,,818.37,,,,,,,,229.52,,336.86,2100000,,1960000,,,,,,,,5950000,,4624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009180,四湖鄉,26,1,22,,,,,,1,,1,,1,4011.36,31.20,1227.96,,,,,,1653.45,,88.42,,1010.34,2900000,2000000,2750000,,,,,,50000000,,5800000,,16000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009190,口湖鄉,10,,9,,,,,,,,1,,,425.05,,382.17,,,,,,,,42.88,,,2540000,,2580000,,,,,,,,2200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10009,雲林縣,10009200,水林鄉,24,1,20,1,,,,,,,1,,1,1850.42,63.67,1046.16,33.74,,,,,,,93.70,,613.15,6600000,2080000,6550000,7000000,,,,,,,7000000,,15340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010010,太保市,303,2,181,10,,13,20,71,4,,2,,,12393.43,55.27,8818.40,496.89,,492.37,818.25,532.40,1086.26,,93.59,,,3560000,1900000,4800000,7440000,,2600000,3385000,450000,48151950,,14742450,,,43,,29,6,,2,6,,,,,,,2172.04,,1568.88,338.48,,93.06,171.62,,,,,,,7300000,,7320000,9500000,,5750000,1800000,,,,,,,"107Y"
10010,嘉義縣,10010020,朴子市,320,5,208,7,,6,16,73,,,2,,3,14531.13,154.72,11300.64,653.22,,234.84,718.14,597.94,,,831.55,,40.09,3750000,1800000,7700000,15880000,,2825000,2714286,600000,,,7627885,,950000,24,,14,,,6,3,1,,,,,,1311.44,,833.54,,,344.91,104.43,28.56,,,,,,7360000,,8140000,,,3550000,3500000,4480000,,,,,,"107Y"
10010,嘉義縣,10010030,布袋鎮,49,,47,2,,,,,,,,,,2317.62,,2209.74,107.89,,,,,,,,,,2300000,,2280000,3080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010040,大林鎮,233,32,186,8,1,,2,,,,3,,1,11237.17,782.53,9055.26,485.66,54.64,,20.61,,,,762.15,,76.31,6600000,1875000,6700000,6950000,3960000,,1375000,,,,8650000,,32800000,2,,2,,,,,,,,,,,86.81,,86.81,,,,,,,,,,,4125000,,4125000,,,,,,,,,,,"107Y"
10010,嘉義縣,10010050,民雄鄉,456,21,381,7,,6,19,17,3,,2,,,21039.74,592.37,18312.68,255.20,,249.91,523.10,503.45,497.93,,105.11,,,3975000,1780000,4500000,6150000,,3450000,2150000,760000,18000000,,12550000,,,20,1,2,,,8,9,,,,,,,806.85,45.03,98.57,,,309.39,353.86,,,,,,,2990000,2280000,5035000,,,3000000,2730000,,,,,,,"107Y"
10010,嘉義縣,10010060,溪口鄉,24,1,18,,,,,,,,3,,2,2038.60,19.76,926.58,,,,,,,,159.72,,932.55,2325000,1860000,2150000,,,,,,,,2350000,,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010070,新港鄉,70,,66,,,,,,1,,2,,1,4062.75,,3498.24,,,,,,59.89,,151.56,,353.05,6400000,,6300000,,,,,,46835712,,8850000,,6200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010080,六腳鄉,27,,22,,,,,,,1,,1,3,5996.75,,1034.09,,,,,,,94.32,,135.60,4732.73,3800000,,3525000,,,,,,,4720000,,4650000,26600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010090,東石鄉,22,,22,,,,,,,,,,,1144.98,,1144.98,,,,,,,,,,,2800000,,2800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010100,義竹鄉,17,,13,4,,,,,,,,,,791.58,,596.28,195.29,,,,,,,,,,5200000,,4200000,7030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010110,鹿草鄉,15,,9,,,,,,2,,3,,1,1088.44,,487.93,,,,,,125.41,,131.49,,343.61,4650000,,3500000,,,,,,9000000,,8000000,,12107200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010120,水上鄉,338,3,314,3,,,9,1,,,3,1,4,15210.70,98.63,13282.82,160.34,,,319.14,23.74,,,128.58,81.49,1115.95,3975000,1765000,4065000,9500000,,,2000000,1080000,,,14000000,73800,20000000,4,1,3,,,,,,,,,,,193.56,38.35,155.21,,,,,,,,,,,4710000,2000000,5920000,,,,,,,,,,,"107Y"
10010,嘉義縣,10010130,中埔鄉,212,1,204,3,,,1,,,,1,1,1,9574.89,39.56,9179.30,66.38,,,37.60,,,,32.28,20.69,199.08,5300000,2660000,5300000,6660000,,,2700000,,,,6800000,4150000,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010140,竹崎鄉,81,,78,1,,,,,,,1,,1,3745.20,,3670.04,26.91,,,,,,,35.94,,12.31,5200000,,5175000,5900000,,,,,,,6200000,,3500000,2,,2,,,,,,,,,,,109.45,,109.45,,,,,,,,,,,8000000,,8000000,,,,,,,,,,,"107Y"
10010,嘉義縣,10010150,梅山鄉,42,,38,,,,2,,1,,1,,,1826.79,,1610.35,,,,61.44,,49.69,,105.31,,,2800000,,2800000,,,,2150000,,36557000,,9100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010160,番路鄉,39,,27,,,8,,4,,,,,,1616.47,,1436.32,,,121.05,,59.09,,,,,,2100000,,2825000,,,960000,,1370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010170,大埔鄉,8,,8,,,,,,,,,,,281.12,,281.12,,,,,,,,,,,2650000,,2650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10010,嘉義縣,10010180,阿里山鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013010,屏東市,1624,170,958,22,,242,166,40,2,12,4,2,6,80557.11,5639.45,46506.76,1449.18,,8408.41,5202.67,441.32,858.36,10999.98,328.42,42.27,680.30,3980000,2075000,5500000,8933450,,3246902,3000000,935000,25951350,28725000,10765000,1202050,3450000,304,4,,1,2,150,146,1,,,,,,13850.76,176.29,,88.90,181.64,7339.73,6039.01,25.19,,,,,,3980000,2860000,,17000000,7780000,3900000,4625000,1600000,,,,,,"107Y"
10013,屏東縣,10013020,潮州鎮,471,7,375,9,,18,51,4,,,4,1,2,24249.59,223.99,18350.19,632.33,,678.12,1987.72,61.40,,,179.15,145.18,1991.51,5000000,1500000,6000000,8800000,,2440000,2500000,909000,,,9900000,4500000,49100000,29,,1,,,9,19,,,,,,,1320.81,,83.36,,,384.30,853.14,,,,,,,2800000,,17500000,,,3000000,2800000,,,,,,,"107Y"
10013,屏東縣,10013030,東港鎮,308,12,244,11,,19,16,,,3,1,1,1,17398.69,500.70,14433.62,702.87,,691.68,658.56,,,313.54,20.07,40.73,36.91,8500000,2650000,8925000,13600000,,3000000,2930000,,,9000000,8000000,15256000,1900000,32,,2,5,,5,20,,,,,,,1515.40,,172.36,260.87,,224.41,857.77,,,,,,,4606728,,19700000,5888000,,4606728,4500000,,,,,,,"107Y"
10013,屏東縣,10013040,恆春鎮,155,3,94,3,,4,4,46,,,1,,,5509.25,69.80,4295.04,272.36,,131.71,138.64,507.86,,,93.84,,,3750000,2500000,5550000,11500000,,2775000,3385000,980000,,,33500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013050,萬丹鄉,251,1,238,4,,,,,2,,4,,2,13841.65,23.46,12605.81,271.04,,,,,171.77,,343.89,,425.68,6450000,2550000,6450000,5875000,,,,,9650000,,7425000,,18100000,5,,,,,,5,,,,,,,226.75,,,,,,226.75,,,,,,,3800000,,,,,,3800000,,,,,,,"107Y"
10013,屏東縣,10013060,長治鄉,137,,98,1,,10,10,3,2,3,6,,4,17710.73,,5259.74,51.98,,282.60,399.16,38.52,1678.22,8235.62,577.24,,1187.66,6000000,,6925000,2850000,,2330000,2475000,850000,17500000,263306250,7200000,,11600000,13,1,,,,8,4,,,,,,,494.01,52.92,,,,252.49,188.60,,,,,,,3500000,4200000,,,,2765000,5200000,,,,,,,"107Y"
10013,屏東縣,10013070,麟洛鄉,33,,27,1,,,,,,,4,,1,2773.10,,1287.83,27.30,,,,,,,198.92,,1259.04,4700000,,4700000,3800000,,,,,,,7890000,,23000000,10,,,,,1,9,,,,,,,365.23,,,,,34.68,330.55,,,,,,,3900000,,,,,3800000,4000000,,,,,,,"107Y"
10013,屏東縣,10013080,九如鄉,126,1,115,,,,,,1,1,4,,4,8143.87,32.23,6545.04,,,,,,114.25,16.21,293.42,,1142.74,8090000,500000,8300000,,,,,,6500000,3800000,5350000,,7126000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013090,里港鄉,92,,87,,,,,,1,,1,,3,7004.42,,4655.06,,,,,,46.38,,20.07,,2282.90,4200000,,4160000,,,,,,21000000,,3000000,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013100,鹽埔鄉,48,,42,,,,,,,,3,,3,5251.91,,2082.74,,,,,,,,117.86,,3051.31,3500000,,3350000,,,,,,,,6220000,,26000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013110,高樹鄉,32,,28,,,,,,,,2,,2,1302.50,,1052.73,,,,,,,,91.56,,158.21,1550000,,1500000,,,,,,,,3350000,,7550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013120,萬巒鄉,49,,47,1,,,,,1,,,,,2477.69,,2068.13,13.11,,,,,396.45,,,,,2200000,,2200000,1900000,,,,,88000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013130,內埔鄉,401,6,285,3,,3,42,46,2,1,10,1,2,22917.04,171.70,14662.66,103.71,,109.01,1091.63,374.16,975.29,1494.63,3640.88,48.36,245.00,3000000,1785000,3860000,1900000,,2400000,1750000,490000,73791700,90880000,10720000,9800000,6025000,18,,13,,,1,4,,,,,,,919.09,,711.44,,,45.08,162.58,,,,,,,9000000,,9500000,,,2290000,2300000,,,,,,,"107Y"
10013,屏東縣,10013140,竹田鄉,50,,42,,,,,,,1,4,1,2,3116.36,,1907.05,,,,,,,561.61,254.84,26.20,366.65,2500000,,2436000,,,,,,,132865000,8880000,1200000,5600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013150,新埤鄉,26,,24,1,,,,,,,1,,,1049.68,,918.64,108.30,,,,,,,22.75,,,1600000,,1600000,13500000,,,,,,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013160,枋寮鄉,87,1,71,1,,,7,1,4,,1,,1,3810.66,30.73,2896.12,51.46,,,220.67,13.12,256.35,,50.52,,291.69,2200000,1450000,2200000,8600000,,,1480000,2000000,15000000,,14180000,,2753100,1,,,,,,1,,,,,,,47.49,,,,,,47.49,,,,,,,1900000,,,,,,1900000,,,,,,,"107Y"
10013,屏東縣,10013170,新園鄉,123,,99,3,,,14,1,1,,,,5,9864.96,,5108.83,153.71,,,612.76,25.88,57.17,,,,3906.61,5060000,,5620000,8458450,,,4750000,3100000,6600000,,,,50820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013180,崁頂鄉,28,,27,,,,,,,,,,1,1316.12,,1228.72,,,,,,,,,,87.40,3050000,,3000000,,,,,,,,,,12073056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013190,林邊鄉,45,,37,,,6,,,,,2,,,2295.98,,1894.71,,,202.59,,,,,198.68,,,2700000,,3000000,,,1690000,,,,,13650000,,,1,,1,,,,,,,,,,,66.57,,66.57,,,,,,,,,,,3000000,,3000000,,,,,,,,,,,"107Y"
10013,屏東縣,10013200,南州鄉,26,,25,,,,,,,,,,1,2190.17,,1183.93,,,,,,,,,,1006.24,2625000,,2600000,,,,,,,,,,18200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013210,佳冬鄉,60,,59,,,,,,,,1,,,3402.05,,3332.26,,,,,,,,69.79,,,7340000,,7380000,,,,,,,,2930898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013220,琉球鄉,10,,8,2,,,,,,,,,,345.07,,278.89,66.18,,,,,,,,,,5650000,,4022871,5750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013230,車城鄉,35,,14,,,,13,8,,,,,,1045.59,,547.73,,,,390.62,107.24,,,,,,2600000,,3200000,,,,3300000,590000,,,,,,5,,,,,,5,,,,,,,200.81,,,,,,200.81,,,,,,,5280000,,,,,,5280000,,,,,,,"107Y"
10013,屏東縣,10013240,滿州鄉,7,,6,,,,,,,,,,1,167.15,,149.48,,,,,,,,,,17.67,1080000,,1040000,,,,,,,,,,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013250,枋山鄉,7,,6,,,,,,,,,,1,234.17,,211.78,,,,,,,,,,22.38,1430000,,1115000,,,,,,,,,,3000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013260,三地門鄉,2,,2,,,,,,,,,,,85.76,,85.76,,,,,,,,,,,815000,,815000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013270,霧臺鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013280,瑪家鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013290,泰武鄉,2,,2,,,,,,,,,,,87.19,,87.19,,,,,,,,,,,1725000,,1725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013300,來義鄉,2,,2,,,,,,,,,,,99.38,,99.38,,,,,,,,,,,1250000,,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10013,屏東縣,10013310,春日鄉,1,,1,,,,,,,,,,,50.14,,50.14,,,,,,,,,,,880588,,880588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
