Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,105green,m105300,m105300s,m105500,m105500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市平溪區南山里,新北市,平溪區,南山里,390,142.24,51.32,54.15,4.35,49.8,1145.45,11,253,126,0,5,27,25,109,93,80,1,39,108,171,42,-7,-6,209,52943,602,539,350,701,432.46,52943,44932,3756000.0,1683000.0,16.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7879002.0,0.0,0.0
新北市平溪區嶺腳里,新北市,平溪區,嶺腳里,716,118.96,135.44,46.12,8.57,37.55,438.1,42,490,184,0,9,80,53,216,152,125,1,38,248,302,71,-4,-5,322,103594,652,535,318,844,504.56,103594,86110,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5239056.0,1.0,1.0
新北市平溪區平湖里,新北市,平溪區,平湖里,186,121.43,23.88,57.63,10.17,47.46,466.67,12,118,56,0,2,8,11,66,45,31,1,10,39,98,26,-6,6,98,18192,551,494,303,655,368.08,18192,14015,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7470536.0,0.0,1.0
新北市平溪區平溪里,新北市,平溪區,平溪里,270,107.69,98.83,50.84,15.64,35.2,225.0,28,179,63,0,4,19,32,65,65,42,2,13,94,130,13,-1,-3,115,36717,592,472,292,736,436.07,36717,30847,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2780206.0,1.0,1.0
新北市平溪區新寮里,新北市,平溪區,新寮里,171,144.29,17.96,54.05,10.81,43.24,400.0,12,111,48,0,1,11,21,33,43,38,1,11,43,93,18,1,1,100,15962,694,569,446,705,416.04,15962,14547,3756000.0,1683000.0,15.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9579999.0,0.0,0.0
新北市平溪區望古里,新北市,平溪區,望古里,156,140.0,20.7,48.57,5.71,42.86,750.0,6,105,45,0,3,21,7,44,37,29,1,8,40,84,14,-1,-8,102,24593,683,607,389,831,399.57,24593,19246,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528581.0,0.0,0.0
新北市平溪區東勢里,新北市,平溪區,東勢里,446,132.29,23.26,53.79,5.17,48.62,940.0,15,290,141,2,5,36,29,89,112,130,2,26,102,254,25,-7,-13,242,60319,754,502,363,851,739.01,60319,51748,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19161631.0,1.0,0.0
新北市平溪區白石里,新北市,平溪區,白石里,275,123.58,217.7,40.31,10.2,30.1,295.0,20,196,59,0,5,28,14,80,67,50,1,10,99,118,27,-2,3,133,36342,568,547,322,688,318.41,36342,30182,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1242660.0,1.0,1.0
新北市平溪區石底里,新北市,平溪區,石底里,492,113.91,145.85,57.69,11.22,46.47,414.29,35,312,145,0,10,48,36,138,87,102,1,35,166,198,49,-4,-14,218,68730,723,502,343,810,759.74,68730,53135,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3349839.0,1.0,2.0
新北市平溪區菁桐里,新北市,平溪區,菁桐里,284,118.46,279.53,40.59,12.87,27.72,215.38,26,202,56,0,5,30,18,79,71,48,0,7,100,127,20,-2,-4,133,37852,664,520,330,774,572.47,37852,33608,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1018833.0,1.0,2.0
新北市平溪區薯榔里,新北市,平溪區,薯榔里,436,129.47,113.76,50.34,8.62,41.72,484.0,25,290,121,0,3,34,42,112,94,100,1,25,139,186,46,-4,-9,210,51876,596,505,353,753,402.82,51876,47335,3756000.0,1683000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824539.0,0.0,1.0
新北市新店區下城里,新北市,新店區,下城里,3419,105.22,1187.58,37.59,17.18,20.4,118.74,427,2485,507,47,248,875,357,855,329,254,8,19,1393,1588,252,-7,-4,1389,2242254,2290,851,443,2047,7272.26,2242660,1366859,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2631030.0,0.0,0.0
新北市新店區中央里,新北市,新店區,中央里,5890,86.98,24933.01,37.87,13.58,24.3,178.97,580,4272,1038,118,757,2088,767,1102,252,212,5,9,2323,3005,287,0,31,2619,3336379,1491,851,422,1802,2709.94,3337020,2239731,16000000.0,9800000.0,16.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,386417.0,1.0,0.0
新北市新店區中山里,新北市,新店區,中山里,4823,84.65,4745.01,38.04,15.4,22.64,147.03,538,3494,791,104,639,1682,617,839,234,155,5,10,1848,2457,324,5,-4,2306,2909218,1687,1034,501,2019,3482.41,2909429,2168632,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1068118.0,2.0,1.0
新北市新店區中正里,新北市,新店區,中正里,6657,86.89,31190.41,42.95,14.3,28.65,200.3,666,4657,1334,68,536,1907,885,1563,573,406,18,35,2763,3018,461,-9,-25,2687,2140602,1015,692,400,1224,1261.39,2140608,1597577,16000000.0,9800000.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,202290.0,1.0,2.0
新北市新店區中興里,新北市,新店區,中興里,5435,90.3,12637.48,38.19,14.19,24.0,169.18,558,3933,944,64,534,1696,680,1186,382,310,5,20,2223,2616,315,-4,-2217,2319,1875767,1014,716,388,1271,1112.46,1875304,1490479,16000000.0,9800000.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,455894.0,0.0,0.0
新北市新店區中華里,新北市,新店區,中華里,4502,90.36,12740.94,40.56,14.92,25.63,171.76,478,3203,821,45,409,1397,539,1005,343,254,8,24,1795,2180,277,6,41,1964,1708501,1164,669,404,1348,1827.49,1708840,1289044,16000000.0,9800000.0,16.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,406990.0,1.0,0.0
新北市新店區五?里,新北市,新店區,五?里,7412,88.46,12734.63,33.53,12.3,21.22,172.47,683,5551,1178,87,662,2351,955,1784,489,347,22,32,3127,3340,547,17,10,3138,2956702,1120,695,389,1333,1593.65,2956890,2220755,16000000.0,9800000.0,20.297569153394804,17.45727636849132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市新店區仁愛里,新北市,新店區,仁愛里,2164,87.85,32228.76,43.03,14.74,28.29,191.93,223,1513,428,38,194,650,267,504,138,140,5,5,904,988,148,-7,-12,932,663823,921,623,375,1156,1207.8,663864,461138,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,68331.0,1.0,0.0
新北市新店區信義里,新北市,新店區,信義里,6329,92.08,32698.89,27.83,7.94,19.89,250.64,393,4951,985,97,598,1853,815,1535,527,466,15,30,2481,3000,523,6,-99,3020,2524225,1109,680,379,1345,1483.15,2524383,1960802,16000000.0,9800000.0,16.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,201673.0,3.0,0.0
新北市新店區公崙里,新北市,新店區,公崙里,11709,93.99,9997.27,31.55,17.09,14.46,84.62,1521,8901,1287,81,721,2887,1548,3080,1109,713,8,41,4981,5282,902,25,106,4432,3511070,978,673,398,1216,1073.9,3511070,2859631,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1735155.0,1.0,2.0
新北市新店區吉祥里,新北市,新店區,吉祥里,4943,92.33,38347.56,32.1,12.75,19.35,151.78,477,3742,724,39,310,1532,733,1301,333,196,8,14,2058,2219,418,4,9,1813,1299588,879,643,365,1067,837.5,1299632,1066513,16000000.0,9800000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138506.0,1.0,0.0
新北市新店區和平里,新北市,新店區,和平里,953,101.05,30258.77,37.72,13.87,23.84,171.88,96,692,165,5,19,135,86,312,143,124,6,27,402,346,101,0,-5,399,113617,638,529,337,788,499.62,113617,98189,16000000.0,9800000.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22998.0,2.0,0.0
新北市新店區員潭里,新北市,新店區,員潭里,5103,99.88,1118.35,33.52,15.18,18.34,120.86,580,3822,701,20,220,1122,617,1519,590,384,14,37,2147,2205,474,13,133,2125,1228206,834,645,391,1066,1035.71,1228882,1042895,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4747868.0,0.0,0.0
新北市新店區國校里,新北市,新店區,國校里,2679,97.86,13731.77,30.43,13.39,17.04,127.27,275,2054,350,27,181,707,314,743,246,151,13,22,1150,1169,220,-11,7,1120,831155,981,686,397,1224,1553.34,831158,662167,16000000.0,9800000.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,335229.0,0.0,1.0
新北市新店區國豐里,新北市,新店區,國豐里,3495,85.31,40603.18,39.35,12.0,27.35,227.91,301,2508,686,29,263,1119,438,832,279,223,6,5,1396,1623,242,-8,5,1450,1113495,948,647,382,1152,964.19,1113495,877611,16000000.0,9800000.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,83254.0,2.0,0.0
新北市新店區塗潭里,新北市,新店區,塗潭里,1055,112.27,126.04,41.61,14.9,26.71,179.28,111,745,199,2,10,140,76,304,219,164,5,24,401,456,116,-3,5,349,131397,674,473,305,765,1365.89,131397,92049,16000000.0,9800000.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8058661.0,0.0,1.0
新北市新店區大同里,新北市,新店區,大同里,4122,92.44,49122.89,34.75,11.08,23.67,213.57,339,3059,724,45,369,1219,575,960,294,293,11,17,1704,1937,261,11,-16,1779,2033174,1400,675,375,1269,12098.41,2033176,1399127,16000000.0,9800000.0,16.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,88515.0,3.0,0.0
新北市新店區大豐里,新北市,新店區,大豐里,3867,88.63,32672.06,34.04,11.96,22.08,184.64,345,2885,637,38,327,1168,488,888,317,278,9,9,1614,1795,239,1,4,1603,1262854,971,652,380,1219,1038.53,1262856,972138,16000000.0,9800000.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,103643.0,3.0,2.0
新北市新店區大鵬里,新北市,新店區,大鵬里,2739,95.09,25357.35,35.8,10.21,25.58,250.49,206,2017,516,32,299,921,397,624,127,123,2,8,997,1379,183,-11,31,1284,1012911,1068,755,391,1376,1086.3,1012980,801387,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,113385.0,2.0,0.0
新北市新店區太平里,新北市,新店區,太平里,3281,91.98,4732.68,33.86,14.44,19.42,134.46,354,2451,476,28,218,866,403,891,279,213,7,22,1399,1399,295,11,87,1415,927000,912,619,384,1144,1050.17,927126,731648,16000000.0,9800000.0,18.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,841078.0,0.0,1.0
新北市新店區安和里,新北市,新店區,安和里,7614,93.89,5304.81,30.2,16.57,13.63,82.25,969,5848,797,30,398,1921,1014,2071,703,463,13,32,3280,3413,597,33,145,2957,2141636,937,660,396,1197,979.44,2141658,1820414,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1677611.0,0.0,0.0
新北市新店區安昌里,新北市,新店區,安昌里,5516,88.39,54353.93,25.96,14.84,11.12,74.92,650,4379,487,25,320,1521,780,1507,458,237,7,11,2418,2411,462,9,63,2344,1647596,952,699,404,1244,973.86,1647596,1387638,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89461.0,1.0,0.0
新北市新店區寶安里,新北市,新店區,寶安里,5581,87.72,36801.36,33.84,9.47,24.36,257.22,395,4170,1016,75,602,1781,732,1271,396,306,9,14,2285,2619,380,5,-66,2599,2139018,1067,668,395,1252,1936.39,2139144,1628408,16000000.0,9800000.0,16.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,131638.0,3.0,0.0
新北市新店區寶福里,新北市,新店區,寶福里,7438,94.31,5045.28,33.04,15.81,17.22,108.94,884,5591,963,81,623,2022,914,1809,624,436,9,36,3139,3404,551,17,18,3193,2923510,1178,722,406,1394,1749.53,2923841,2301385,16000000.0,9800000.0,17.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1607065.0,1.0,0.0
新北市新店區寶興里,新北市,新店區,寶興里,5396,91.62,16592.25,33.47,11.77,21.69,184.24,476,4043,877,77,580,1645,703,1198,360,327,6,24,2146,2628,340,6,6,2457,2900725,1458,759,401,1566,2745.55,2901137,1986772,16000000.0,9800000.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,317135.0,2.0,1.0
新北市新店區小城里,新北市,新店區,小城里,3947,96.86,8528.17,34.3,14.87,19.43,130.66,437,2939,571,57,326,1244,532,934,232,165,5,15,1630,1922,245,8,-31,1447,1238626,986,630,357,1215,1295.5,1239075,979283,16000000.0,9800000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,329438.0,1.0,0.0
新北市新店區屈尺里,新北市,新店區,屈尺里,2624,108.92,489.42,48.16,12.54,35.63,284.23,222,1771,631,7,96,512,230,754,332,410,12,49,1095,1104,222,-19,2,881,452232,722,545,332,893,660.64,452232,358808,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11596492.0,0.0,2.0
新北市新店區廣明里,新北市,新店區,廣明里,883,102.52,7699.55,41.51,12.5,29.01,232.05,78,624,181,3,52,224,110,223,95,93,2,3,360,382,83,-5,20,428,310885,996,592,347,1060,2048.29,310885,200974,16000000.0,9800000.0,16.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,141709.0,0.0,0.0
新北市新店區廣興里,新北市,新店區,廣興里,1384,121.79,59.07,41.37,9.09,32.28,355.06,89,979,316,6,36,189,111,432,234,259,4,24,472,675,131,-19,-6,594,226386,767,529,338,833,906.73,226386,162721,16000000.0,9800000.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23330998.0,0.0,2.0
新北市新店區建國里,新北市,新店區,建國里,3194,85.05,58798.62,37.73,12.12,25.61,211.39,281,2319,594,37,269,907,430,789,263,197,6,15,1317,1426,243,-4,-42,1327,988013,969,672,362,1204,1090.56,988065,771575,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55518.0,1.0,0.0
新北市新店區張北里,新北市,新店區,張北里,8545,90.86,35462.46,36.11,15.61,20.5,131.33,980,6278,1287,99,743,2594,961,2000,633,480,14,41,3627,3870,584,43,148,3659,3316123,1178,709,393,1361,1945.39,3316407,2602668,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,237486.0,1.0,0.0
新北市新店區張南里,新北市,新店區,張南里,2137,80.95,15335.27,38.5,12.7,25.79,203.06,196,1543,398,24,212,610,294,485,149,155,3,9,872,977,160,-5,19,1087,833626,1151,719,365,1395,1489.73,833635,619143,16000000.0,9800000.0,16.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,126348.0,0.0,0.0
新北市新店區復興里,新北市,新店區,復興里,3493,93.41,5653.44,32.51,13.01,19.5,149.85,343,2636,514,23,202,879,392,1009,344,261,13,27,1530,1491,276,-3,24,1465,979746,891,627,366,1126,938.23,979746,769344,16000000.0,9800000.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,624696.0,3.0,1.0
新北市新店區德安里,新北市,新店區,德安里,6555,101.75,2066.37,29.14,14.93,14.2,95.12,758,5076,721,18,232,1398,730,2054,784,532,7,42,2900,2739,563,14,-131,2303,1367844,763,576,364,980,640.49,1367870,1158322,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3605632.0,1.0,2.0
新北市新店區忠孝里,新北市,新店區,忠孝里,2832,93.05,12634.0,34.99,10.68,24.31,227.68,224,2098,510,22,169,716,371,775,295,237,3,20,1110,1282,258,6,-31,1280,813522,897,617,378,1107,991.4,813522,673970,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,238266.0,2.0,0.0
新北市新店區忠誠里,新北市,新店區,忠誠里,2541,90.77,42577.08,39.92,14.1,25.83,183.2,256,1816,469,33,230,789,328,565,170,158,3,9,1059,1204,152,1,-12,1104,863192,980,685,396,1221,1048.39,863219,662440,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,60853.0,1.0,0.0
新北市新店區文中里,新北市,新店區,文中里,1804,92.94,6304.47,37.08,13.45,23.63,175.71,177,1316,311,20,160,522,237,448,128,95,3,14,742,796,162,0,-32,796,626612,1043,700,430,1216,1162.66,626613,511687,16000000.0,9800000.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,351444.0,0.0,3.0
新北市新店區文明里,新北市,新店區,文明里,2408,95.93,34284.9,36.12,9.95,26.17,263.07,176,1769,463,10,136,611,300,661,249,234,6,25,967,1084,188,-2,29,974,739000,979,614,355,1145,1554.07,739064,536202,16000000.0,9800000.0,16.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,65914.0,0.0,0.0
新北市新店區新和里,新北市,新店區,新和里,4343,91.83,27589.32,27.32,13.4,13.93,103.94,457,3411,475,15,201,1190,558,1258,400,245,7,12,1891,1867,410,7,26,1742,1082764,815,612,378,1040,732.26,1082852,928745,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,158757.0,0.0,0.0
新北市新店區新安里,新北市,新店區,新安里,6579,109.26,73787.04,33.5,10.29,23.21,225.64,507,4928,1144,76,463,1586,834,1836,820,407,21,29,2779,2464,983,-4,2239,3735,1618966,982,662,371,1189,1175.52,1619012,1275878,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,92982.0,1.0,1.0
新北市新店區新店里,新北市,新店區,新店里,1872,99.57,12323.65,41.18,15.84,25.34,160.0,210,1326,336,11,83,455,244,522,177,159,1,10,805,789,149,-1,2,807,487100,879,582,348,1108,906.41,487130,369618,16000000.0,9800000.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,129659.0,0.0,0.0
新北市新店區新德里,新北市,新店區,新德里,2839,86.78,45214.93,39.99,13.91,26.08,187.59,282,2028,529,25,178,773,316,727,262,250,9,17,1168,1236,230,2,-6,1218,745626,857,606,363,1054,866.11,745782,597349,16000000.0,9800000.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75754.0,1.0,0.0
新北市新店區新生里,新北市,新店區,新生里,6103,87.27,14335.85,38.08,12.06,26.02,215.76,533,4420,1150,81,536,1855,760,1416,450,435,9,28,2444,2830,424,-7,5,2612,2260422,1091,689,388,1348,1292.83,2260431,1757389,16000000.0,9800000.0,16.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,185155.0,1.0,0.0
新北市新店區日興里,新北市,新店區,日興里,6090,101.46,1068.09,29.22,13.11,16.1,122.82,618,4713,759,22,178,1104,654,1950,977,527,20,40,2666,2513,579,-12,-31,2242,1102575,707,530,356,858,815.19,1102636,931733,16000000.0,9800000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5108012.0,0.0,0.0
新北市新店區明城里,新北市,新店區,明城里,3626,95.26,20310.99,29.59,13.05,16.55,126.85,365,2798,463,46,294,1146,557,873,194,139,3,9,1513,1665,277,-2,-21,1400,1270584,1054,673,392,1313,1295.24,1271091,995745,16000000.0,9800000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,203905.0,1.0,0.0
新北市新店區明德里,新北市,新店區,明德里,4162,87.06,37365.22,32.59,9.97,22.62,226.84,313,3139,710,40,348,1309,580,972,281,291,8,20,1717,1935,265,-5,28,1794,1480757,1041,685,397,1306,1191.94,1481020,1152573,16000000.0,9800000.0,15.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,104477.0,2.0,0.0
新北市新店區柴埕里,新北市,新店區,柴埕里,9362,93.63,5731.21,30.59,16.6,13.99,84.29,1190,7169,1003,55,538,2321,1178,2581,876,565,16,42,4085,4165,687,39,30,3604,2571986,930,667,386,1161,1066.25,2571986,2149809,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1486834.0,1.0,2.0
新北市新店區永安里,新北市,新店區,永安里,5410,95.03,16942.25,30.2,14.44,15.76,109.17,600,4155,655,14,201,1193,648,1603,685,421,8,37,2375,2297,439,26,-47,2006,1148905,740,561,353,893,701.41,1148905,960062,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,244153.0,0.0,1.0
新北市新店區永平里,新北市,新店區,永平里,5977,93.37,29249.98,29.29,16.81,12.48,74.26,777,4623,577,21,295,1561,686,1693,537,359,9,39,2728,2519,480,21,-33,2176,1487828,880,658,390,1125,812.65,1487892,1279687,16000000.0,9800000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,210573.0,0.0,0.0
新北市新店區江陵里,新北市,新店區,江陵里,5649,89.37,34105.93,30.1,10.92,19.18,175.74,474,4342,833,95,610,1933,747,1168,304,297,7,14,2353,2741,268,9,-28,2339,2864727,1385,775,406,1639,2476.48,2864761,2039383,16000000.0,9800000.0,16.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,159266.0,3.0,0.0
新北市新店區玫瑰里,新北市,新店區,玫瑰里,6227,93.21,27335.38,29.03,13.22,15.81,119.59,638,4826,763,18,274,1527,846,1950,617,330,7,20,2673,2626,605,3,10,2334,1353082,753,564,351,942,988.02,1353184,1188320,16000000.0,9800000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184914.0,1.0,0.0
新北市新店區百和里,新北市,新店區,百和里,3437,93.42,34966.53,38.92,15.28,23.65,154.76,378,2474,585,30,272,949,434,836,269,249,6,14,1417,1589,247,-3,-59,1403,1096867,967,663,367,1259,971.1,1096921,874060,16000000.0,9800000.0,14.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117408.0,2.0,1.0
新北市新店區百忍里,新北市,新店區,百忍里,4127,87.93,48808.47,42.51,14.81,27.69,186.95,429,2896,802,40,295,1178,525,968,348,324,5,15,1680,1887,306,-1,18,1648,1222730,910,642,387,1124,886.08,1222779,951210,16000000.0,9800000.0,15.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,84209.0,1.0,0.0
新北市新店區百福里,新北市,新店區,百福里,3643,87.2,68911.38,37.63,13.79,23.84,172.88,365,2647,631,35,375,1153,473,817,234,174,5,12,1509,1720,230,-5,70,1554,1344631,1065,719,396,1289,1160.59,1344694,1062357,16000000.0,9800000.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,101455.0,1.0,0.0
新北市新店區直潭里,新北市,新店區,直潭里,1315,110.06,467.12,37.27,11.59,25.68,221.62,111,958,246,6,70,296,118,354,168,171,2,19,542,584,110,-3,19,461,352088,1045,609,367,1078,2353.03,352088,226376,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2964558.0,0.0,1.0
新北市新店區福德里,新北市,新店區,福德里,4138,89.12,51570.29,36.21,12.9,23.3,180.61,392,3038,708,19,270,1125,502,1062,387,341,18,22,1709,1888,293,2,-86,1651,1157733,905,641,380,1127,1023.05,1157763,928838,16000000.0,9800000.0,14.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,82795.0,2.0,0.0
新北市新店區福民里,新北市,新店區,福民里,4265,86.73,12112.52,40.62,13.75,26.87,195.44,417,3033,815,46,425,1475,558,906,241,178,7,12,1731,1980,317,-10,11,1810,1475476,1032,721,404,1309,1047.41,1475476,1143010,16000000.0,9800000.0,16.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,285053.0,1.0,1.0
新北市新店區粗坑里,新北市,新店區,粗坑里,3282,91.59,412.39,35.17,13.18,21.99,166.88,320,2428,534,69,302,977,387,756,255,192,7,17,1363,1515,265,-11,8,1349,943032,971,636,359,1184,1222.68,943407,705969,16000000.0,9800000.0,18.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6414357.0,0.0,0.0
