index,County Name,Township Name,Village Name,QoL,Child Dependency Ratio,Elderly Dependency Ratio,Social Increase,Average Income,Metro 300 Multi,Metro 500 Multi,V_ID
新北市瑞芳區上天里,新北市,瑞芳區,上天里,1.3273847885062753,0.1,0.4,0.4,0.1,0.0,0.0,65000120-010
新北市瑞芳區傑魚里,新北市,瑞芳區,傑魚里,2.3439526213063875,0.3,0.2,0.3,0.1,0.0,0.0,65000120-013
新北市瑞芳區光復里,新北市,瑞芳區,光復里,1.25301367187072,0.1,0.5,0.4,0.1,0.0,0.0,65000120-015
新北市瑞芳區南雅里,新北市,瑞芳區,南雅里,2.300040659407475,0.1,0.3,0.3,0.1,0.0,0.0,65000120-032
新北市瑞芳區吉安里,新北市,瑞芳區,吉安里,0.44908251927787457,0.2,0.2,0.4,0.1,0.0,0.0,65000120-012
新北市瑞芳區吉慶里,新北市,瑞芳區,吉慶里,1.6154025773164602,0.1,0.2,0.3,0.1,0.0,0.0,65000120-011
新北市瑞芳區基山里,新北市,瑞芳區,基山里,4.275682437917244,0.1,0.5,0.4,0.1,0.0,0.0,65000120-018
新北市瑞芳區崇文里,新北市,瑞芳區,崇文里,4.325241850936674,0.1,0.5,0.4,0.1,0.0,0.0,65000120-020
新北市瑞芳區弓橋里,新北市,瑞芳區,弓橋里,3.406027088594633,0.1,0.5,0.3,0.1,0.0,0.0,65000120-016
新北市瑞芳區新山里,新北市,瑞芳區,新山里,4.185005138483146,0.1,0.5,0.4,0.1,0.0,0.0,65000120-023
新北市瑞芳區新峰里,新北市,瑞芳區,新峰里,2.5713104305327055,0.4,0.1,0.5,0.1,0.0,0.0,65000120-034
新北市瑞芳區東和里,新北市,瑞芳區,東和里,2.1293977263556125,0.3,0.4,0.5,0.1,0.0,0.0,65000120-009
新北市瑞芳區柑坪里,新北市,瑞芳區,柑坪里,3.870924801124036,0.1,0.3,0.3,0.1,0.0,0.0,65000120-008
新北市瑞芳區永慶里,新北市,瑞芳區,永慶里,4.065641146454638,0.1,0.5,0.4,0.1,0.0,0.0,65000120-019
新北市瑞芳區海濱里,新北市,瑞芳區,海濱里,1.58999931904068,0.1,0.2,0.4,0.1,0.0,0.0,65000120-029
新北市瑞芳區深澳里,新北市,瑞芳區,深澳里,1.5877698055362983,0.1,0.3,0.4,0.1,0.0,0.0,65000120-031
新北市瑞芳區濂新里,新北市,瑞芳區,濂新里,3.331165831805002,0.1,0.5,0.4,0.1,0.0,0.0,65000120-027
新北市瑞芳區濂洞里,新北市,瑞芳區,濂洞里,3.25511812103258,0.1,0.5,0.4,0.1,0.0,0.0,65000120-028
新北市瑞芳區爪?里,新北市,瑞芳區,爪?里,-3.4373107311423974,0.3,0.3,0.3,0.1,0.0,0.0,65000120-007
新北市瑞芳區猴硐里,新北市,瑞芳區,猴硐里,0.9657311875004613,0.1,0.4,0.3,0.1,0.0,0.0,65000120-014
新北市瑞芳區瑞濱里,新北市,瑞芳區,瑞濱里,3.2030556689180494,0.2,0.2,0.3,0.1,0.0,0.0,65000120-030
新北市瑞芳區瓜山里,新北市,瑞芳區,瓜山里,4.615117329685346,0.1,0.5,0.4,0.2,0.0,0.0,65000120-024
新北市瑞芳區石山里,新北市,瑞芳區,石山里,4.431248733379682,0.1,0.5,0.4,0.2,0.0,0.0,65000120-026
新北市瑞芳區碩仁里,新北市,瑞芳區,碩仁里,0.450282431466101,0.1,0.5,0.4,0.1,0.0,0.0,65000120-017
新北市瑞芳區福住里,新北市,瑞芳區,福住里,4.878646854242739,0.1,0.5,0.4,0.5,0.0,0.0,65000120-021
新北市瑞芳區銅山里,新北市,瑞芳區,銅山里,4.317489447368622,0.1,0.5,0.4,0.1,0.0,0.0,65000120-025
新北市瑞芳區頌德里,新北市,瑞芳區,頌德里,4.275889856257468,0.1,0.5,0.4,0.1,0.0,0.0,65000120-022
新北市瑞芳區鼻頭里,新北市,瑞芳區,鼻頭里,0.831800803758532,0.1,0.2,0.4,0.1,0.0,0.0,65000120-033
新北市瑞芳區龍安里,新北市,瑞芳區,龍安里,3.287357427175024,0.2,0.4,0.4,0.1,0.0,0.0,65000120-006
新北市瑞芳區龍山里,新北市,瑞芳區,龍山里,2.8423683967271294,0.1,0.3,0.3,0.1,0.0,0.0,65000120-005
新北市瑞芳區龍川里,新北市,瑞芳區,龍川里,2.5441862691948915,0.3,0.2,0.2,0.1,0.0,0.0,65000120-004
新北市瑞芳區龍潭里,新北市,瑞芳區,龍潭里,2.4169188054857873,0.1,0.5,0.4,0.2,0.0,0.0,65000120-001
新北市瑞芳區龍興里,新北市,瑞芳區,龍興里,3.706665103490599,0.3,0.4,0.5,0.2,0.0,0.0,65000120-002
新北市瑞芳區龍鎮里,新北市,瑞芳區,龍鎮里,3.8580071289335542,0.1,0.4,0.4,0.1,0.0,0.0,65000120-003
新北市石碇區中民里,新北市,石碇區,中民里,0.28339192947657665,0.1,0.4,0.4,0.1,0.0,0.0,65000190-008
新北市石碇區光明里,新北市,石碇區,光明里,0.521116811312811,0.1,0.5,0.4,0.1,0.0,0.0,65000190-009
新北市石碇區彭山里,新北市,石碇區,彭山里,0.502994413733357,0.1,0.5,0.4,0.1,0.0,0.0,65000190-005
新北市石碇區格頭里,新北市,石碇區,格頭里,1.2254832579720012,0.1,0.5,0.4,0.1,0.0,0.0,65000190-012
新北市石碇區永安里,新北市,石碇區,永安里,0.31419608060523224,0.3,0.4,0.4,0.1,0.0,0.0,65000190-011
新北市石碇區永定里,新北市,石碇區,永定里,1.4228577326331668,0.1,0.4,0.4,0.1,0.0,0.0,65000190-007
新北市石碇區潭邊里,新北市,石碇區,潭邊里,1.335387121509055,0.1,0.5,0.4,0.2,0.0,0.0,65000190-002
新北市石碇區烏塗里,新北市,石碇區,烏塗里,1.2932642195305293,0.1,0.5,0.3,0.1,0.0,0.0,65000190-004
新北市石碇區石碇里,新北市,石碇區,石碇里,1.6598329286869762,0.1,0.4,0.4,0.2,0.0,0.0,65000190-001
新北市石碇區豐林里,新北市,石碇區,豐林里,2.65146169425744,0.1,0.3,0.4,0.1,0.0,0.0,65000190-010
新北市石碇區豐田里,新北市,石碇區,豐田里,0.533520308080575,0.1,0.5,0.4,0.2,0.0,0.0,65000190-006
新北市石碇區隆盛里,新北市,石碇區,隆盛里,2.5314781367262595,0.1,0.4,0.4,0.2,0.0,0.0,65000190-003
新北市石門區乾華里,新北市,石門區,乾華里,2.371579755015068,0.1,0.5,0.4,0.1,0.0,0.0,65000220-007
新北市石門區富基里,新北市,石門區,富基里,1.8469965168055837,0.1,0.3,0.3,0.1,0.0,0.0,65000220-002
新北市石門區尖鹿里,新北市,石門區,尖鹿里,4.988502328673902,0.2,0.2,0.3,0.1,0.0,0.0,65000220-006
新北市石門區山溪里,新北市,石門區,山溪里,4.128262856108072,0.1,0.4,0.3,0.1,0.0,0.0,65000220-004
新北市石門區德茂里,新北市,石門區,德茂里,2.037951864253229,0.2,0.2,0.3,0.1,0.0,0.0,65000220-001
新北市石門區石門里,新北市,石門區,石門里,5.17922248733835,0.1,0.3,0.2,0.1,0.0,0.0,65000220-005
新北市石門區老梅里,新北市,石門區,老梅里,1.6602058891824574,0.1,0.3,0.2,0.1,0.0,0.0,65000220-003
新北市石門區茂林里,新北市,石門區,茂林里,2.3793675013766737,0.1,0.4,0.3,0.1,0.0,0.0,65000220-008
新北市石門區草里里,新北市,石門區,草里里,1.0976784188628639,0.2,0.2,0.3,0.1,0.0,0.0,65000220-009
新北市萬里區中幅里,新北市,萬里區,中幅里,1.853289113995059,0.3,0.2,0.4,0.1,0.0,0.0,65000280-009
新北市萬里區北基里,新北市,萬里區,北基里,1.9634529960889733,0.1,0.5,0.3,0.1,0.0,0.0,65000280-010
新北市萬里區大鵬里,新北市,萬里區,大鵬里,0.5510509847030446,0.2,0.3,0.3,0.1,0.0,0.0,65000280-004
新北市萬里區崁?里,新北市,萬里區,崁?里,-0.5218235301370502,0.1,0.5,0.4,0.1,0.0,0.0,65000280-008
新北市萬里區溪底里,新北市,萬里區,溪底里,1.8089040145973194,0.1,0.5,0.4,0.1,0.0,0.0,65000280-007
新北市萬里區磺潭里,新北市,萬里區,磺潭里,2.3695147699666808,0.2,0.4,0.4,0.1,0.0,0.0,65000280-005
新北市萬里區萬里里,新北市,萬里區,萬里里,2.4021697002997264,0.2,0.2,0.2,0.1,0.0,0.0,65000280-001
新北市萬里區野柳里,新北市,萬里區,野柳里,0.34411447712247073,0.1,0.2,0.3,0.1,0.0,0.0,65000280-003
新北市萬里區雙興里,新北市,萬里區,雙興里,1.349780828568824,0.1,0.5,0.5,0.2,0.0,0.0,65000280-006
新北市萬里區龜吼里,新北市,萬里區,龜吼里,1.7671198928643141,0.2,0.5,0.4,0.1,0.0,0.0,65000280-002
新北市蘆洲區中原里,新北市,蘆洲區,中原里,3.555644780718773,0.5,0.1,0.5,0.3,0.0,0.0,65000140-002
新北市蘆洲區中華里,新北市,蘆洲區,中華里,1.5597699405114438,0.4,0.2,0.5,0.2,0.0,0.0,65000140-025
新北市蘆洲區中路里,新北市,蘆洲區,中路里,0.7569982035439782,0.4,0.1,0.2,0.2,0.0,0.0,65000140-003
新北市蘆洲區九芎里,新北市,蘆洲區,九芎里,-2.128326365120593,0.2,0.1,0.2,0.1,0.0,0.0,65000140-024
新北市蘆洲區仁復里,新北市,蘆洲區,仁復里,5.1245055487345095,0.3,0.3,0.2,0.3,0.0,1.0,65000140-013
新北市蘆洲區仁德里,新北市,蘆洲區,仁德里,2.9125842906876973,0.4,0.1,0.5,0.2,0.0,1.0,65000140-027
新北市蘆洲區仁愛里,新北市,蘆洲區,仁愛里,2.124054670989464,0.2,0.1,0.3,0.2,0.0,0.0,65000140-022
新北市蘆洲區仁義里,新北市,蘆洲區,仁義里,0.566638366173798,0.1,0.1,0.5,0.3,0.0,0.0,65000140-028
新北市蘆洲區保佑里,新北市,蘆洲區,保佑里,3.73934162898607,0.4,0.2,0.3,0.1,0.0,0.0,65000140-005
新北市蘆洲區保和里,新北市,蘆洲區,保和里,4.347740505469041,0.3,0.2,0.3,0.2,0.0,0.0,65000140-012
新北市蘆洲區保新里,新北市,蘆洲區,保新里,5.326174597481202,0.3,0.1,0.5,0.3,0.0,0.0,65000140-030
新北市蘆洲區信義里,新北市,蘆洲區,信義里,0.13379845387724754,0.4,0.1,0.3,0.2,0.0,0.0,65000140-018
新北市蘆洲區光明里,新北市,蘆洲區,光明里,1.1530734696726994,0.4,0.1,0.2,0.2,0.0,0.0,65000140-029
新北市蘆洲區光華里,新北市,蘆洲區,光華里,0.9406016369057225,0.3,0.1,0.4,0.2,0.0,0.0,65000140-004
新北市蘆洲區南港里,新北市,蘆洲區,南港里,3.5004342832010615,0.5,0.1,0.5,0.2,0.0,0.0,65000140-015
新北市蘆洲區延平里,新北市,蘆洲區,延平里,-0.5649144823433551,0.2,0.1,0.3,0.2,0.0,0.0,65000140-036
新北市蘆洲區得仁里,新北市,蘆洲區,得仁里,0.9463139903180594,0.2,0.2,0.3,0.2,0.0,0.0,65000140-026
新北市蘆洲區得勝里,新北市,蘆洲區,得勝里,2.4154900688020846,0.2,0.3,0.4,0.2,0.0,0.0,65000140-014
新北市蘆洲區復興里,新北市,蘆洲區,復興里,0.8666193777750612,0.2,0.1,0.3,0.1,0.0,0.0,65000140-020
新北市蘆洲區忠孝里,新北市,蘆洲區,忠孝里,1.1339833090628122,0.3,0.1,0.3,0.2,0.0,0.0,65000140-033
新北市蘆洲區忠義里,新北市,蘆洲區,忠義里,0.0009135098662934604,0.4,0.1,0.3,0.2,0.0,0.0,65000140-023
新北市蘆洲區恆德里,新北市,蘆洲區,恆德里,2.704707256867245,0.2,0.1,0.2,0.3,0.0,1.0,65000140-009
新北市蘆洲區成功里,新北市,蘆洲區,成功里,2.0326089073105664,0.4,0.1,0.3,0.2,0.0,0.0,65000140-037
新北市蘆洲區樓厝里,新北市,蘆洲區,樓厝里,1.2878569542935494,0.3,0.1,0.5,0.3,0.0,0.0,65000140-007
新北市蘆洲區樹德里,新北市,蘆洲區,樹德里,2.413767874443927,0.2,0.2,0.2,0.2,0.0,0.0,65000140-011
新北市蘆洲區正義里,新北市,蘆洲區,正義里,5.07494896656687,0.5,0.1,0.5,0.5,0.0,0.0,65000140-001
新北市蘆洲區民和里,新北市,蘆洲區,民和里,0.49053510817421153,0.2,0.2,0.3,0.1,0.0,0.0,65000140-032
新北市蘆洲區水河里,新北市,蘆洲區,水河里,0.528792621882185,0.3,0.1,0.5,0.2,0.0,0.0,65000140-021
新北市蘆洲區水湳里,新北市,蘆洲區,水湳里,1.3133934021837523,0.3,0.1,0.3,0.3,0.0,0.0,65000140-006
新北市蘆洲區永安里,新北市,蘆洲區,永安里,-2.028535091038566,0.4,0.1,0.4,0.2,0.0,0.0,65000140-035
新北市蘆洲區永康里,新北市,蘆洲區,永康里,-1.1401704285645735,0.4,0.1,0.3,0.2,0.0,0.0,65000140-017
新北市蘆洲區永德里,新北市,蘆洲區,永德里,-0.3176677999273883,0.2,0.1,0.2,0.1,0.0,0.0,65000140-038
新北市蘆洲區永樂里,新北市,蘆洲區,永樂里,2.371911439650429,0.5,0.1,0.3,0.2,0.0,0.0,65000140-016
新北市蘆洲區溪墘里,新北市,蘆洲區,溪墘里,4.534266559185445,0.3,0.2,0.3,0.2,0.0,1.0,65000140-010
新北市蘆洲區玉清里,新北市,蘆洲區,玉清里,0.2805756306409223,0.3,0.1,0.5,0.3,0.0,0.0,65000140-019
新北市蘆洲區福安里,新北市,蘆洲區,福安里,2.662264413023159,0.3,0.1,0.4,0.2,0.0,0.0,65000140-034
新北市蘆洲區長安里,新北市,蘆洲區,長安里,-0.8769121751957321,0.2,0.1,0.5,0.1,0.0,0.0,65000140-031
新北市蘆洲區鷺江里,新北市,蘆洲區,鷺江里,1.2777807892172721,0.3,0.1,0.5,0.3,0.0,0.0,65000140-008
新北市貢寮區仁里里,新北市,貢寮區,仁里里,1.5261407143820866,0.1,0.3,0.4,0.1,0.0,0.0,65000260-007
新北市貢寮區吉林里,新北市,貢寮區,吉林里,1.247015284840634,0.1,0.5,0.4,0.1,0.0,0.0,65000260-002
新北市貢寮區和美里,新北市,貢寮區,和美里,1.546684814508764,0.1,0.4,0.3,0.1,0.0,0.0,65000260-011
新北市貢寮區真理里,新北市,貢寮區,真理里,2.2609857212487077,0.1,0.3,0.3,0.1,0.0,0.0,65000260-008
新北市貢寮區福連里,新北市,貢寮區,福連里,1.0751426171122813,0.1,0.4,0.4,0.1,0.0,0.0,65000260-009
新北市貢寮區福隆里,新北市,貢寮區,福隆里,3.348703633620086,0.1,0.5,0.4,0.1,0.0,0.0,65000260-006
新北市貢寮區美豐里,新北市,貢寮區,美豐里,1.9770593996800168,0.1,0.5,0.3,0.1,0.0,0.0,65000260-010
新北市貢寮區貢寮里,新北市,貢寮區,貢寮里,3.0726198550862893,0.1,0.5,0.3,0.1,0.0,0.0,65000260-001
新北市貢寮區雙玉里,新北市,貢寮區,雙玉里,3.975977817435253,0.1,0.5,0.4,0.3,0.0,0.0,65000260-003
新北市貢寮區龍崗里,新北市,貢寮區,龍崗里,3.362508520880169,0.1,0.5,0.4,0.1,0.0,0.0,65000260-004
新北市貢寮區龍門里,新北市,貢寮區,龍門里,4.223823139735374,0.1,0.5,0.4,0.1,0.0,0.0,65000260-005
新北市金山區三界里,新北市,金山區,三界里,0.8838517065435251,0.1,0.4,0.3,0.2,0.0,0.0,65000270-010
新北市金山區五湖里,新北市,金山區,五湖里,2.681385228291475,0.2,0.2,0.4,0.2,0.0,0.0,65000270-006
新北市金山區兩湖里,新北市,金山區,兩湖里,0.7950558171955302,0.1,0.4,0.4,0.1,0.0,0.0,65000270-008
新北市金山區六股里,新北市,金山區,六股里,3.045841509010785,0.1,0.3,0.3,0.1,0.0,0.0,65000270-009
新北市金山區和平里,新北市,金山區,和平里,3.428182870879001,0.1,0.4,0.4,0.1,0.0,0.0,65000270-001
新北市金山區大同里,新北市,金山區,大同里,4.181813361371381,0.1,0.5,0.5,0.2,0.0,0.0,65000270-002
新北市金山區永興里,新北市,金山區,永興里,0.588520924562549,0.1,0.5,0.4,0.1,0.0,0.0,65000270-014
新北市金山區清泉里,新北市,金山區,清泉里,2.0627062914342327,0.1,0.4,0.3,0.1,0.0,0.0,65000270-011
新北市金山區磺港里,新北市,金山區,磺港里,4.083086985457265,0.1,0.3,0.3,0.1,0.0,0.0,65000270-004
新北市金山區美田里,新北市,金山區,美田里,2.3228820818070934,0.3,0.1,0.2,0.1,0.0,0.0,65000270-005
新北市金山區萬壽里,新北市,金山區,萬壽里,2.065282019672469,0.1,0.5,0.4,0.1,0.0,0.0,65000270-012
新北市金山區西湖里,新北市,金山區,西湖里,0.33275627335703756,0.1,0.5,0.4,0.2,0.0,0.0,65000270-013
新北市金山區豐漁里,新北市,金山區,豐漁里,1.0674514417041743,0.2,0.2,0.4,0.1,0.0,0.0,65000270-003
新北市金山區重和里,新北市,金山區,重和里,1.2977794517264296,0.1,0.4,0.4,0.2,0.0,0.0,65000270-007
新北市金山區金美里,新北市,金山區,金美里,1.658126049193116,0.1,0.1,0.3,0.1,0.0,0.0,65000270-015
新北市雙溪區三港里,新北市,雙溪區,三港里,0.2850283484413772,0.1,0.5,0.4,0.3,0.0,0.0,65000250-005
新北市雙溪區三貂里,新北市,雙溪區,三貂里,2.382513489922788,0.1,0.5,0.4,0.1,0.0,0.0,65000250-007
新北市雙溪區上林里,新北市,雙溪區,上林里,1.8324155438700516,0.1,0.5,0.4,0.1,0.0,0.0,65000250-009
新北市雙溪區共和里,新北市,雙溪區,共和里,4.503889660454819,0.1,0.5,0.4,0.1,0.0,0.0,65000250-002
新北市雙溪區外柑里,新北市,雙溪區,外柑里,2.148559895422109,0.1,0.5,0.4,0.1,0.0,0.0,65000250-010
新北市雙溪區平林里,新北市,雙溪區,平林里,4.095070983095049,0.1,0.5,0.3,0.2,0.0,0.0,65000250-008
新北市雙溪區新基里,新北市,雙溪區,新基里,4.28225579981999,0.1,0.5,0.3,0.1,0.0,0.0,65000250-003
新北市雙溪區泰平里,新北市,雙溪區,泰平里,0.6600453323467422,0.1,0.5,0.5,0.2,0.0,0.0,65000250-012
新北市雙溪區牡丹里,新北市,雙溪區,牡丹里,2.855885829502553,0.1,0.5,0.3,0.1,0.0,0.0,65000250-006
新北市雙溪區長源里,新北市,雙溪區,長源里,2.1172953984264655,0.1,0.5,0.4,0.2,0.0,0.0,65000250-011
新北市雙溪區雙溪里,新北市,雙溪區,雙溪里,4.529804069295431,0.1,0.5,0.4,0.3,0.0,0.0,65000250-001
新北市雙溪區魚行里,新北市,雙溪區,魚行里,3.0762497270069695,0.1,0.5,0.3,0.1,0.0,0.0,65000250-004
新北市鶯歌區中湖里,新北市,鶯歌區,中湖里,1.3273368707525275,0.3,0.1,0.3,0.1,0.0,0.0,65000080-018
新北市鶯歌區中鶯里,新北市,鶯歌區,中鶯里,4.343334861080948,0.3,0.3,0.4,0.2,0.0,0.0,65000080-005
新北市鶯歌區二橋里,新北市,鶯歌區,二橋里,1.487259544219187,0.4,0.1,0.5,0.1,0.0,0.0,65000080-011
新北市鶯歌區二甲里,新北市,鶯歌區,二甲里,3.1211421443588354,0.3,0.3,0.3,0.1,0.0,0.0,65000080-012
新北市鶯歌區北鶯里,新北市,鶯歌區,北鶯里,2.690477213630217,0.4,0.1,0.3,0.3,0.0,0.0,65000080-004
新北市鶯歌區南靖里,新北市,鶯歌區,南靖里,3.3613238692848197,0.4,0.2,0.2,0.1,0.0,0.0,65000080-009
新北市鶯歌區南鶯里,新北市,鶯歌區,南鶯里,1.751379861964845,0.3,0.2,0.4,0.2,0.0,0.0,65000080-003
新北市鶯歌區同慶里,新北市,鶯歌區,同慶里,4.255825061390992,0.5,0.2,0.3,0.2,0.0,0.0,65000080-007
新北市鶯歌區大湖里,新北市,鶯歌區,大湖里,1.9471981172296093,0.2,0.2,0.2,0.1,0.0,0.0,65000080-014
新北市鶯歌區尖山里,新北市,鶯歌區,尖山里,2.495787476539725,0.4,0.1,0.5,0.2,0.0,0.0,65000080-010
新北市鶯歌區建國里,新北市,鶯歌區,建國里,2.7174690170546536,0.5,0.1,0.5,0.2,0.0,0.0,65000080-020
新北市鶯歌區建德里,新北市,鶯歌區,建德里,1.3711361691705535,0.4,0.2,0.4,0.1,0.0,0.0,65000080-006
新北市鶯歌區東湖里,新北市,鶯歌區,東湖里,2.5664866651851526,0.1,0.3,0.4,0.3,0.0,0.0,65000080-013
新北市鶯歌區東鶯里,新北市,鶯歌區,東鶯里,4.474746481592355,0.4,0.2,0.3,0.3,0.0,0.0,65000080-001
新北市鶯歌區永吉里,新北市,鶯歌區,永吉里,1.791269182461672,0.5,0.1,0.4,0.1,0.0,0.0,65000080-017
新北市鶯歌區永昌里,新北市,鶯歌區,永昌里,1.9049919692933999,0.4,0.1,0.1,0.1,0.0,0.0,65000080-008
新北市鶯歌區西鶯里,新北市,鶯歌區,西鶯里,2.65097639249571,0.2,0.3,0.5,0.2,0.0,0.0,65000080-002
新北市鶯歌區鳳祥里,新北市,鶯歌區,鳳祥里,2.918711145777221,0.4,0.1,0.2,0.1,0.0,0.0,65000080-019
新北市鶯歌區鳳福里,新北市,鶯歌區,鳳福里,2.084530657653427,0.1,0.2,0.5,0.1,0.0,0.0,65000080-016
新北市鶯歌區鳳鳴里,新北市,鶯歌區,鳳鳴里,3.2794514417366374,0.4,0.1,0.5,0.2,0.0,0.0,65000080-015
臺北市中山區下埤里,臺北市,中山區,下埤里,2.6862581792267095,0.2,0.4,0.1,0.4,0.0,0.0,63000040-027
臺北市中山區中原里,臺北市,中山區,中原里,5.825136290299242,0.4,0.5,0.3,0.5,0.0,1.0,63000040-031
臺北市中山區中吉里,臺北市,中山區,中吉里,6.104880062322537,0.5,0.4,0.1,0.5,0.0,1.0,63000040-030
臺北市中山區中央里,臺北市,中山區,中央里,7.096569156911732,0.5,0.4,0.2,0.5,0.0,1.0,63000040-033
臺北市中山區中山里,臺北市,中山區,中山里,5.9738794241082,0.2,0.3,0.1,0.4,0.0,1.0,63000040-006
臺北市中山區中庄里,臺北市,中山區,中庄里,4.676677380071414,0.2,0.5,0.1,0.4,0.0,1.0,63000040-023
臺北市中山區劍潭里,臺北市,中山區,劍潭里,5.283330448462001,0.5,0.5,0.2,0.5,0.0,0.0,63000040-013
臺北市中山區力行里,臺北市,中山區,力行里,4.95228870920091,0.4,0.5,0.4,0.5,0.0,0.0,63000040-039
臺北市中山區北安里,臺北市,中山區,北安里,4.782083334388559,0.5,0.5,0.2,0.4,0.0,0.0,63000040-042
臺北市中山區圓山里,臺北市,中山區,圓山里,7.976987256018143,0.4,0.4,0.2,0.4,0.0,0.0,63000040-012
臺北市中山區埤頭里,臺北市,中山區,埤頭里,3.3783268948954555,0.2,0.5,0.2,0.5,0.0,0.0,63000040-037
臺北市中山區大佳里,臺北市,中山區,大佳里,4.6740849727611025,0.5,0.4,0.3,0.3,0.0,0.0,63000040-017
臺北市中山區大直里,臺北市,中山區,大直里,4.5081011225277345,0.5,0.5,0.1,0.5,0.0,0.0,63000040-014
臺北市中山區康樂里,臺北市,中山區,康樂里,7.759371803906093,0.1,0.5,0.4,0.4,0.0,1.0,63000040-005
臺北市中山區復華里,臺北市,中山區,復華里,4.865032160272794,0.5,0.4,0.2,0.5,0.0,0.0,63000040-040
臺北市中山區恆安里,臺北市,中山區,恆安里,5.685004410787507,0.3,0.3,0.5,0.5,0.0,1.0,63000040-010
臺北市中山區成功里,臺北市,中山區,成功里,8.799698308584173,0.5,0.2,0.1,0.5,0.0,1.0,63000040-015
臺北市中山區新喜里,臺北市,中山區,新喜里,1.9726315324911723,0.3,0.3,0.1,0.4,0.0,0.0,63000040-018
臺北市中山區新庄里,臺北市,中山區,新庄里,4.83560347957206,0.2,0.4,0.1,0.3,0.0,0.0,63000040-019
臺北市中山區新生里,臺北市,中山區,新生里,4.866061281109067,0.2,0.5,0.1,0.4,0.0,1.0,63000040-022
臺北市中山區新福里,臺北市,中山區,新福里,4.104516676690363,0.4,0.4,0.2,0.4,0.0,1.0,63000040-020
臺北市中山區晴光里,臺北市,中山區,晴光里,5.400558461387485,0.3,0.4,0.1,0.5,0.0,1.0,63000040-011
臺北市中山區朱園里,臺北市,中山區,朱園里,6.291734531020521,0.4,0.4,0.3,0.5,0.0,1.0,63000040-036
臺北市中山區朱崙里,臺北市,中山區,朱崙里,3.955516218813508,0.3,0.4,0.3,0.5,0.0,0.0,63000040-038
臺北市中山區朱馥里,臺北市,中山區,朱馥里,5.048757638619712,0.4,0.4,0.1,0.4,0.0,1.0,63000040-034
臺北市中山區松江里,臺北市,中山區,松江里,3.5803506893910035,0.5,0.5,0.1,0.5,0.0,0.0,63000040-021
臺北市中山區正守里,臺北市,中山區,正守里,3.6888216895791803,0.4,0.5,0.2,0.5,0.0,0.0,63000040-001
臺北市中山區正得里,臺北市,中山區,正得里,7.826917666710179,0.2,0.5,0.2,0.5,0.0,1.0,63000040-003
臺北市中山區正義里,臺北市,中山區,正義里,4.040685034427094,0.2,0.3,0.2,0.4,0.0,0.0,63000040-002
臺北市中山區民安里,臺北市,中山區,民安里,8.078305659330175,0.3,0.5,0.2,0.5,1.0,1.0,63000040-004
臺北市中山區永安里,臺北市,中山區,永安里,6.098153826390781,0.5,0.3,0.1,0.5,0.0,0.0,63000040-016
臺北市中山區江寧里,臺北市,中山區,江寧里,3.7063999701519896,0.4,0.4,0.1,0.5,0.0,0.0,63000040-028
臺北市中山區江山里,臺北市,中山區,江山里,4.369446260815119,0.3,0.5,0.1,0.5,0.0,0.0,63000040-029
臺北市中山區聚盛里,臺北市,中山區,聚盛里,6.135153673118673,0.1,0.4,0.2,0.3,0.0,1.0,63000040-007
臺北市中山區聚葉里,臺北市,中山區,聚葉里,4.825628514261872,0.2,0.4,0.2,0.4,0.0,1.0,63000040-009
臺北市中山區興亞里,臺北市,中山區,興亞里,6.1604987339853166,0.4,0.5,0.5,0.5,0.0,1.0,63000040-032
臺北市中山區行仁里,臺北市,中山區,行仁里,0.642087278504234,0.3,0.4,0.1,0.3,0.0,0.0,63000040-025
臺北市中山區行孝里,臺北市,中山區,行孝里,0.03226028596790187,0.3,0.3,0.5,0.3,0.0,0.0,63000040-026
臺北市中山區行政里,臺北市,中山區,行政里,0.47998283888482957,0.1,0.5,0.1,0.4,0.0,0.0,63000040-024
臺北市中山區金泰里,臺北市,中山區,金泰里,9.147736937987057,0.5,0.1,0.5,0.5,0.0,1.0,63000040-041
臺北市中山區集英里,臺北市,中山區,集英里,8.617977977302646,0.5,0.4,0.1,0.5,1.0,1.0,63000040-008
臺北市中山區龍洲里,臺北市,中山區,龍洲里,5.892022958641817,0.2,0.4,0.1,0.5,0.0,1.0,63000040-035
臺北市中正區三愛里,臺北市,中正區,三愛里,6.691874580458139,0.5,0.5,0.1,0.5,0.0,1.0,63000050-031
臺北市中正區光復里,臺北市,中正區,光復里,8.05091339579741,0.5,0.3,0.4,0.5,1.0,1.0,63000050-023
臺北市中正區南福里,臺北市,中正區,南福里,8.255942635941707,0.5,0.2,0.5,0.5,0.0,1.0,63000050-019
臺北市中正區南門里,臺北市,中正區,南門里,7.093789074999523,0.5,0.5,0.2,0.5,0.0,1.0,63000050-017
臺北市中正區富水里,臺北市,中正區,富水里,7.6603472394441585,0.5,0.3,0.2,0.5,0.0,1.0,63000050-002
臺北市中正區幸市里,臺北市,中正區,幸市里,5.252108710240821,0.4,0.5,0.1,0.5,0.0,1.0,63000050-027
臺北市中正區幸福里,臺北市,中正區,幸福里,5.924423460030084,0.4,0.5,0.4,0.5,0.0,1.0,63000050-026
