,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶(不同性別)人口數,15歲以上有偶(相同性別)人口數,15歲以上離婚(不同性別)人口數,15歲以上離婚(相同性別)人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,各類所得金額合計(108年起),各類所得金額薪資所得(108年起),110green,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
臺北市大安區和安里,臺北市,63000030,大安區,63000030-003,和安里,6953,92.98,23329.47,58.53,30.1,28.43,94.47,1320,4386,1247,160,1064,2389,655,975,218,157,1,7,1790,3249,2,290,1,5,-67,2471.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,298072.0,1.0,4.0,58.0
臺北市大安區大學里,臺北市,63000030,大安區,63000030-043,大學里,8419,87.92,44119.42,60.33,24.32,36.01,148.08,1277,5251,1891,388,1448,3011,756,1108,216,187,11,10,2288,3987,3,410,0,-6,-10,3507.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,190848.0,1.0,2.0,98.0
臺北市大安區學府里,臺北市,63000030,大安區,63000030-057,學府里,2536,97.05,1117.67,61.53,22.48,39.04,173.65,353,1570,613,220,216,563,210,542,212,201,5,10,689,1006,2,238,0,4,-7,981.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,2269285.0,1.0,2.0,119.0
臺北市大安區建倫里,臺北市,63000030,大安區,63000030-050,建倫里,5973,80.4,35763.47,67.22,25.22,41.99,166.48,901,3572,1500,115,811,2255,641,908,203,128,3,5,1570,2806,2,365,0,5,-75,2386.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,167034.0,1.0,6.0,59.0
臺北市大安區建安里,臺北市,63000030,大安區,63000030-049,建安里,4727,78.78,31573.32,59.27,21.39,37.87,177.01,635,2968,1124,90,658,1806,526,718,163,119,1,5,1364,2131,4,319,2,-5,-56,2085.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,149733.0,1.0,6.0,38.0
臺北市大安區德安里,臺北市,63000030,大安區,63000030-001,德安里,5415,85.64,37021.84,63.05,23.25,39.81,171.24,772,3321,1322,120,796,2051,582,792,176,119,0,7,1474,2545,3,316,0,-3,-38,2291.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,146283.0,1.0,6.0,65.0
臺北市大安區敦安里,臺北市,63000030,大安區,63000030-051,敦安里,6251,83.53,35120.74,67.54,28.57,38.97,136.4,1066,3731,1454,135,950,2275,623,849,196,141,5,5,1597,2952,0,336,1,-2,-52,2424.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,178008.0,1.0,6.0,82.0
臺北市大安區敦煌里,臺北市,63000030,大安區,63000030-053,敦煌里,6135,83.13,46815.62,71.56,31.94,39.63,124.08,1142,3576,1417,128,962,2253,582,794,148,119,5,5,1491,2906,7,319,0,-1,-89,2351.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,131062.0,1.0,6.0,76.0
臺北市大安區新龍里,臺北市,63000030,大安區,63000030-023,新龍里,6891,89.05,74473.14,58.27,27.54,30.73,111.59,1199,4354,1338,169,1158,2516,660,880,170,131,2,3,1721,3327,3,311,2,2,-14,2624.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,92542.0,1.0,3.0,27.0
臺北市大安區昌隆里,臺北市,63000030,大安區,63000030-008,昌隆里,2962,88.06,22186.77,61.24,11.76,49.48,420.83,216,1837,909,64,442,1211,334,445,136,107,1,2,867,1505,3,157,0,0,-14,1263.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,133520.0,1.0,2.0,14.0
臺北市大安區正聲里,臺北市,63000030,大安區,63000030-052,正聲里,4548,87.01,42831.31,64.25,23.29,40.95,175.81,645,2769,1134,78,680,1730,477,668,142,112,5,9,1254,2149,2,236,0,1,-30,1885.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,106197.0,1.0,5.0,55.0
臺北市大安區民炤里,臺北市,63000030,大安區,63000030-004,民炤里,8007,89.25,30759.24,64.38,25.54,38.84,152.09,1244,4871,1892,216,1366,2921,766,1062,246,163,7,10,2155,3816,3,347,0,1,-96,3259.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,260345.0,1.0,2.0,170.0
臺北市大安區民輝里,臺北市,63000030,大安區,63000030-007,民輝里,6451,89.9,19034.38,58.35,17.33,41.02,236.69,706,4074,1671,188,937,2430,665,1005,267,224,8,14,1896,3040,3,413,0,-2,-63,2796.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,338957.0,1.0,2.0,153.0
臺北市大安區永康里,臺北市,63000030,大安區,63000030-018,永康里,3841,90.81,30752.11,65.56,34.35,31.21,90.84,797,2320,724,86,544,1299,371,547,100,92,1,5,902,1800,0,173,2,6,-40,1481.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,124918.0,1.0,2.0,54.0
臺北市大安區法治里,臺北市,63000030,大安區,63000030-034,法治里,4309,87.35,39203.02,51.94,17.88,34.06,190.53,507,2836,966,81,615,1538,488,737,159,170,5,7,1314,1973,3,250,0,2,-34,1856.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,109928.0,1.0,4.0,55.0
臺北市大安區福住里,臺北市,63000030,大安區,63000030-017,福住里,6660,86.19,45502.37,63.28,35.77,27.51,76.9,1459,4079,1122,173,1084,2295,550,802,174,117,2,4,1563,3108,6,286,2,9,-18,2412.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,146385.0,0.0,0.0,140.0
臺北市大安區群英里,臺北市,63000030,大安區,63000030-037,群英里,6625,85.57,96452.02,51.29,15.05,36.24,240.82,659,4379,1587,160,1107,2546,791,975,206,161,4,7,2027,3085,2,437,0,7,-35,2920.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,68695.0,1.0,4.0,4.0
臺北市大安區群賢里,臺北市,63000030,大安區,63000030-036,群賢里,5549,82.41,38695.69,58.95,17.59,41.36,235.18,614,3491,1444,110,805,2193,617,843,195,157,3,7,1589,2665,2,357,0,6,-38,2420.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,143419.0,1.0,4.0,74.0
臺北市大安區義安里,臺北市,63000030,大安區,63000030-030,義安里,5155,81.58,29761.9,57.07,17.67,39.4,222.93,580,3282,1293,120,804,2002,510,774,197,147,6,10,1531,2447,0,322,0,-3,5,2170.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,173229.0,1.0,6.0,66.0
臺北市大安區義村里,臺北市,63000030,大安區,63000030-006,義村里,5154,88.24,20959.48,56.04,11.47,44.57,388.39,379,3303,1472,105,744,2004,627,911,192,179,2,9,1581,2474,1,376,0,0,-25,2350.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,245934.0,1.0,4.0,34.0
臺北市大安區臥龍里,臺北市,63000030,大安區,63000030-039,臥龍里,2308,85.38,11822.38,68.84,37.31,31.53,84.51,510,1367,431,64,366,744,202,280,63,71,2,4,496,1089,2,99,0,0,-4,895.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,195247.0,1.0,0.0,18.0
臺北市大安區臨江里,臺北市,63000030,大安區,63000030-033,臨江里,3963,89.16,54287.67,43.33,13.31,30.02,225.54,368,2765,830,46,341,1207,490,912,257,307,6,24,1289,1717,2,325,1,-3,-36,1757.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,73009.0,1.0,4.0,83.0
臺北市大安區芳和里,臺北市,63000030,大安區,63000030-044,芳和里,5589,91.73,20098.68,48.88,15.66,33.22,212.07,588,3754,1247,77,636,1851,658,1097,315,343,4,17,1683,2566,2,375,0,-5,-25,2295.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,278112.0,1.0,0.0,53.0
臺北市大安區華聲里,臺北市,63000030,大安區,63000030-054,華聲里,4089,86.46,29673.44,60.54,22.03,38.52,174.87,561,2547,981,73,590,1470,467,640,170,110,4,5,1156,1881,7,263,0,1,-26,1702.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,137817.0,1.0,5.0,71.0
臺北市大安區虎嘯里,臺北市,63000030,大安區,63000030-038,虎嘯里,3582,86.37,24664.84,52.1,18.3,33.8,184.69,431,2355,796,87,617,1372,425,456,114,73,3,2,1036,1718,1,230,1,-1,-64,1660.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,145245.0,1.0,0.0,30.0
臺北市大安區誠安里,臺北市,63000030,大安區,63000030-009,誠安里,3742,82.63,34822.91,53.8,12.86,40.94,318.21,313,2433,996,75,465,1434,439,679,152,159,6,14,1164,1731,1,269,0,-3,-69,1740.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,107471.0,1.0,4.0,27.0
臺北市大安區車層里,臺北市,63000030,大安區,63000030-055,車層里,6048,82.22,49702.1,64.21,21.23,42.98,202.43,782,3683,1583,101,850,2344,624,978,208,137,7,9,1695,2810,6,382,1,5,-80,2436.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,121700.0,1.0,6.0,58.0
臺北市大安區通化里,臺北市,63000030,大安區,63000030-031,通化里,6046,89.59,51305.99,47.75,16.84,30.91,183.6,689,4092,1265,84,611,1946,655,1232,382,418,6,24,1835,2706,5,432,2,-2,-74,2596.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,117856.0,1.0,5.0,83.0
臺北市大安區通安里,臺北市,63000030,大安區,63000030-032,通安里,5214,89.19,44280.25,49.83,15.92,33.91,213.0,554,3480,1180,69,596,1744,616,1034,282,290,5,22,1604,2366,7,357,1,0,-59,2262.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,117764.0,1.0,5.0,93.0
臺北市大安區錦安里,臺北市,63000030,大安區,63000030-016,錦安里,6302,87.28,39260.88,66.19,35.84,30.35,84.69,1359,3792,1151,219,1015,2141,552,742,145,119,2,3,1478,2954,2,243,0,1,-75,2377.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,160537.0,1.0,2.0,101.0
臺北市大安區錦泰里,臺北市,63000030,大安區,63000030-020,錦泰里,3900,93.74,27879.45,67.24,36.54,30.7,84.04,852,2332,716,145,647,1291,366,444,85,61,1,1,872,1838,0,170,0,-2,-48,1397.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,1.0,0.0,139907.0,1.0,4.0,50.0
臺北市大安區錦華里,臺北市,63000030,大安區,63000030-021,錦華里,6102,88.86,57175.52,64.74,37.12,27.62,74.4,1375,3704,1023,194,1043,2052,462,706,130,131,1,5,1379,2948,1,192,0,-3,-55,2223.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,106738.0,1.0,3.0,112.0
臺北市大安區黎元里,臺北市,63000030,大安區,63000030-046,黎元里,5441,93.22,18503.97,45.87,16.62,29.25,175.97,620,3730,1091,59,450,1501,676,1269,353,471,8,32,1675,2410,0,400,0,6,-27,2103.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,294081.0,1.0,0.0,46.0
臺北市大安區黎和里,臺北市,63000030,大安區,63000030-048,黎和里,4542,88.78,9140.78,44.37,14.46,29.91,206.81,455,3146,941,65,532,1564,484,911,252,256,8,12,1318,2123,2,363,0,3,2,1992.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,0.0,0.0,496954.0,1.0,2.0,20.0
臺北市大安區黎孝里,臺北市,63000030,大安區,63000030-047,黎孝里,7355,90.15,26450.84,50.72,16.37,34.34,209.76,799,4880,1676,99,782,2594,840,1449,352,405,6,24,2155,3518,2,465,1,-6,-85,2972.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,278097.0,1.0,2.0,52.0
臺北市大安區龍圖里,臺北市,63000030,大安區,63000030-022,龍圖里,6558,86.1,29937.82,57.23,20.02,37.21,185.87,835,4171,1552,148,1034,2447,747,956,203,172,2,10,1847,3109,3,391,1,5,-44,2820.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,219082.0,1.0,5.0,73.0
臺北市大安區龍坡里,臺北市,63000030,大安區,63000030-011,龍坡里,5768,86.18,39720.41,65.7,29.3,36.4,124.22,1020,3481,1267,324,1048,2001,456,660,141,108,3,4,1462,2775,4,243,0,-4,-66,2286.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,145233.0,1.0,2.0,74.0
臺北市大安區龍安里,臺北市,63000030,大安區,63000030-015,龍安里,8262,97.7,46763.04,59.84,27.57,32.27,117.05,1425,5169,1668,265,1165,2612,812,1320,395,246,6,10,2312,3354,7,836,0,2,-49,3844.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,176701.0,0.0,0.0,104.0
臺北市大安區龍泉里,臺北市,63000030,大安區,63000030-012,龍泉里,5173,88.25,53185.15,63.03,32.46,30.57,94.17,1030,3173,970,172,872,1679,502,642,149,118,3,6,1272,2414,1,224,0,-3,15,2143.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,97277.0,1.0,2.0,139.0
臺北市大安區龍淵里,臺北市,63000030,大安區,63000030-040,龍淵里,9801,91.65,56509.46,64.03,36.2,27.83,76.88,2163,5975,1663,322,1577,3231,866,1134,258,232,4,6,2210,4644,7,367,0,-4,-96,3481.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,173462.0,1.0,0.0,90.0
臺北市大安區龍生里,臺北市,63000030,大安區,63000030-028,龍生里,6886,87.99,55027.25,61.76,31.13,30.63,98.42,1325,4257,1304,213,1093,2375,681,856,184,140,3,10,1689,3306,1,278,0,-2,-22,2576.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,125154.0,1.0,0.0,88.0
臺北市大安區龍門里,臺北市,63000030,大安區,63000030-041,龍門里,4476,85.96,8777.74,71.04,33.66,37.37,111.01,881,2617,978,143,753,1646,350,488,130,69,1,3,1042,2146,1,190,0,0,-44,1624.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,509991.0,1.0,2.0,36.0
臺北市大安區龍陣里,臺北市,63000030,大安區,63000030-026,龍陣里,3319,87.73,37429.24,58.2,15.87,42.33,266.67,333,2098,888,87,482,1267,354,552,111,115,6,8,972,1658,0,174,0,1,-16,1434.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,88685.0,1.0,5.0,38.0
臺北市大安區龍雲里,臺北市,63000030,大安區,63000030-027,龍雲里,4467,84.13,27720.72,56.85,17.03,39.82,233.81,485,2848,1134,93,663,1642,486,749,170,172,2,4,1367,2060,5,257,0,-1,-47,1841.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,161164.0,1.0,6.0,41.0
臺北市文山區博嘉里,臺北市,63000080,文山區,63000080-034,博嘉里,5884,91.47,1405.27,44.36,18.52,25.83,139.47,755,4076,1053,84,625,1840,635,1212,351,340,6,32,1695,2686,10,428,0,0,-56,2294.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,4187567.0,1.0,0.0,44.0
臺北市文山區忠順里,臺北市,63000080,文山區,63000080-038,忠順里,4178,87.52,28969.23,43.43,13.9,29.52,212.35,405,2913,860,72,524,1490,517,775,185,191,6,12,1200,2045,6,262,1,1,-11,1784.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,144239.0,1.0,0.0,29.0
臺北市文山區指南里,臺北市,63000080,文山區,63000080-036,指南里,4075,103.34,625.57,41.15,19.09,22.06,115.61,551,2887,637,126,510,1117,352,822,282,252,13,48,1166,1838,5,307,0,-6,-16,1758.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,1.0,0.0,6514737.0,1.0,0.0,26.0
臺北市文山區政大里,臺北市,63000080,文山區,63000080-040,政大里,7991,92.05,2865.43,41.63,26.0,15.63,60.12,1467,5642,882,247,1280,2775,774,1109,172,149,3,16,2098,3793,2,393,0,7,-46,3023.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,2789073.0,1.0,0.0,37.0
臺北市文山區明義里,臺北市,63000080,文山區,63000080-025,明義里,4322,90.15,19782.58,37.08,16.97,20.11,118.5,535,3153,634,50,349,1228,378,983,404,344,10,37,1559,1493,2,469,0,-10,-125,1765.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,218502.0,1.0,0.0,20.0
臺北市文山區明興里,臺北市,63000080,文山區,63000080-026,明興里,6630,92.01,32029.76,36.42,13.58,22.84,168.18,660,4860,1110,92,739,2186,812,1344,374,375,14,31,2074,3055,3,471,0,-8,-33,2773.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,207020.0,1.0,0.0,26.0
臺北市文山區景仁里,臺北市,63000080,文山區,63000080-005,景仁里,5776,88.27,22775.94,52.68,25.14,27.54,109.57,951,3783,1042,107,768,1878,661,963,191,234,4,16,1558,2635,5,370,0,0,-11,2433.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,253634.0,1.0,0.0,47.0
臺北市文山區景慶里,臺北市,63000080,文山區,63000080-004,景慶里,6531,90.46,17654.45,50.62,22.81,27.81,121.94,989,4336,1206,85,631,2010,746,1360,339,340,10,18,1893,2899,1,412,0,5,-51,2521.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,369983.0,1.0,2.0,86.0
臺北市文山區景東里,臺北市,63000080,文山區,63000080-002,景東里,7353,88.2,27610.06,46.65,23.02,23.63,102.69,1154,5014,1185,75,783,2380,870,1428,311,323,6,19,2145,3191,8,488,0,-1,-27,2961.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,266349.0,1.0,2.0,63.0
臺北市文山區景美里,臺北市,63000080,文山區,63000080-003,景美里,5201,88.44,25882.06,57.32,25.95,31.37,120.86,858,3306,1037,82,624,1692,604,916,189,217,6,12,1410,2417,5,255,0,0,-31,2071.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,200976.0,1.0,2.0,63.0
臺北市文山區景華里,臺北市,63000080,文山區,63000080-006,景華里,5714,89.96,32188.65,53.52,23.0,30.52,132.71,856,3722,1136,96,653,1815,677,1103,223,275,5,10,1590,2650,0,328,0,1,-44,2221.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,177539.0,1.0,2.0,39.0
臺北市文山區景行里,臺北市,63000080,文山區,63000080-001,景行里,8139,87.75,47924.39,51.45,28.94,22.52,77.81,1555,5374,1210,98,855,2422,895,1536,353,395,5,15,2253,3473,1,469,0,3,6,3504.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,169852.0,1.0,2.0,69.0
臺北市文山區木新里,臺北市,63000080,文山區,63000080-028,木新里,9915,102.51,31161.41,40.64,12.5,28.14,225.2,881,7050,1984,126,889,2862,1171,2400,835,673,23,53,3321,4110,3,1036,1,-3,-43,4573.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,318220.0,1.0,0.0,82.0
臺北市文山區木柵里,臺北市,63000080,文山區,63000080-027,木柵里,8982,89.21,16015.46,44.43,16.71,27.72,165.93,1039,6219,1724,183,1118,3078,1032,1662,403,442,7,17,2658,4220,5,524,0,2,-55,3737.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,560900.0,1.0,0.0,74.0
臺北市文山區樟文里,臺北市,63000080,文山區,63000080-041,樟文里,6146,94.19,29863.37,45.43,19.29,26.15,135.58,815,4226,1105,57,632,1865,730,1310,351,357,10,17,1771,2859,3,389,1,1,-51,2345.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,205830.0,0.0,0.0,80.0
臺北市文山區樟新里,臺北市,63000080,文山區,63000080-031,樟新里,5497,89.29,28173.85,40.44,18.19,22.25,122.33,712,3914,871,78,615,1912,641,1053,226,244,8,9,1655,2557,3,321,0,-6,-64,2175.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,195134.0,0.0,0.0,47.0
臺北市文山區樟林里,臺北市,63000080,文山區,63000080-030,樟林里,8201,95.08,34888.22,44.56,16.15,28.42,175.98,916,5673,1612,118,903,2680,1053,1639,393,469,7,22,2487,3835,3,484,0,3,-82,3217.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,235094.0,0.0,0.0,72.0
臺北市文山區樟樹里,臺北市,63000080,文山區,63000080-043,樟樹里,4697,91.32,61935.47,44.08,18.62,25.46,136.74,607,3260,830,55,425,1437,540,1012,288,308,6,20,1427,2094,4,303,0,-3,-79,1788.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,75846.0,0.0,0.0,56.0
臺北市文山區樟腳里,臺北市,63000080,文山區,63000080-032,樟腳里,5538,94.04,30956.19,42.04,18.98,23.06,121.49,740,3899,899,70,603,1741,551,1154,344,311,5,19,1631,2543,3,336,1,1,-31,2088.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,178920.0,1.0,0.0,26.0
臺北市文山區老泉里,臺北市,63000080,文山區,63000080-037,老泉里,897,110.56,237.68,42.61,15.74,26.87,170.71,99,629,169,3,18,186,72,269,105,124,5,15,271,387,0,78,0,0,-1,358.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,3774481.0,1.0,0.0,2.0
臺北市文山區興光里,臺北市,63000080,文山區,63000080-014,興光里,3735,87.78,10395.1,39.11,15.53,23.58,151.8,417,2685,633,73,422,1262,415,760,164,200,7,14,1124,1709,2,284,1,7,17,1698.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,1.0,359347.0,1.0,0.0,26.0
臺北市文山區興安里,臺北市,63000080,文山區,63000080-018,興安里,6711,88.14,28730.81,47.43,18.96,28.47,150.17,863,4552,1296,141,854,2387,777,1149,253,265,12,11,1900,3163,2,404,0,0,-35,2795.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,233611.0,1.0,0.0,61.0
臺北市文山區興家里,臺北市,63000080,文山區,63000080-015,興家里,7301,93.35,45891.11,41.46,16.35,25.11,153.55,844,5161,1296,91,726,2441,845,1589,391,326,20,27,2220,3300,5,576,0,14,-43,2899.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,1.0,159113.0,1.0,0.0,27.0
臺北市文山區興得里,臺北市,63000080,文山區,63000080-016,興得里,5952,91.94,9550.23,41.68,15.31,26.37,172.32,643,4201,1108,90,665,1922,721,1209,341,336,9,17,1827,2675,1,445,0,6,-25,2562.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,1.0,623307.0,1.0,0.0,39.0
臺北市文山區興旺里,臺北市,63000080,文山區,63000080-020,興旺里,8124,92.38,17496.74,36.45,15.82,20.62,130.36,942,5954,1228,88,903,2716,977,1727,379,363,12,20,2411,3720,5,635,4,17,-63,3441.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,464373.0,1.0,0.0,63.0
臺北市文山區興昌里,臺北市,63000080,文山區,63000080-022,興昌里,6471,88.6,11036.13,39.43,15.26,24.18,158.47,708,4641,1122,141,913,2282,732,1175,267,231,5,14,1951,2979,10,526,0,4,-81,2781.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,1.0,586418.0,1.0,2.0,38.0
臺北市文山區興業里,臺北市,63000080,文山區,63000080-017,興業里,5140,89.53,40165.66,50.78,14.87,35.9,241.42,507,3409,1224,84,642,1782,658,972,237,233,8,11,1499,2472,4,339,0,0,-98,2098.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,127986.0,1.0,0.0,64.0
臺北市文山區興泰里,臺北市,63000080,文山區,63000080-021,興泰里,3978,89.34,8745.87,39.43,12.76,26.67,209.07,364,2853,761,61,484,1319,532,787,184,224,6,16,1209,1884,8,270,0,-3,-35,1793.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,454899.0,1.0,2.0,41.0
臺北市文山區興福里,臺北市,63000080,文山區,63000080-019,興福里,5728,90.74,49550.17,51.69,25.26,26.43,104.61,954,3776,998,67,631,1701,639,1135,254,318,8,21,1608,2546,5,321,0,4,-8,2128.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,115614.0,1.0,0.0,57.0
臺北市文山區興豐里,臺北市,63000080,文山區,63000080-013,興豐里,5027,91.14,25965.24,46.56,19.45,27.11,139.43,667,3430,930,83,649,1635,558,947,233,231,5,15,1456,2334,3,325,0,0,-10,2107.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,193629.0,1.0,0.0,39.0
臺北市文山區興邦里,臺北市,63000080,文山區,63000080-042,興邦里,4919,90.14,24033.93,38.8,14.16,24.63,173.9,502,3544,873,63,576,1709,681,932,210,228,7,10,1481,2297,1,359,0,1,-51,2188.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,204694.0,1.0,0.0,25.0
臺北市文山區華興里,臺北市,63000080,文山區,63000080-024,華興里,8951,92.83,14430.6,43.74,19.32,24.43,126.43,1203,6227,1521,171,1149,2925,1002,1681,377,400,14,29,2567,4156,9,584,0,2,-102,3633.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,620355.0,1.0,0.0,36.0
臺北市文山區萬和里,臺北市,63000080,文山區,63000080-011,萬和里,3339,91.57,10072.09,51.36,19.17,32.18,167.85,423,2206,710,94,425,1047,396,584,158,182,8,23,939,1512,2,218,0,2,10,1463.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,331553.0,1.0,0.0,10.0
臺北市文山區萬年里,臺北市,63000080,文山區,63000080-010,萬年里,5126,91.2,14959.13,50.37,16.31,34.06,208.81,556,3409,1161,120,685,1778,612,896,223,235,7,12,1551,2409,0,291,0,-2,-32,2215.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,342710.0,1.0,0.0,109.0
臺北市文山區萬有里,臺北市,63000080,文山區,63000080-007,萬有里,5579,92.84,34296.85,51.15,23.73,27.42,115.53,876,3691,1012,113,709,1895,601,924,200,241,4,11,1524,2670,1,259,0,5,-41,2212.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,162689.0,1.0,0.0,40.0
臺北市文山區萬盛里,臺北市,63000080,文山區,63000080-012,萬盛里,4509,92.12,12755.02,49.65,15.53,34.12,219.66,468,3013,1028,96,649,1510,547,838,172,205,9,10,1318,2126,4,308,1,0,-45,2015.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,353553.0,0.0,0.0,86.0
