,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,106green,m106300,m106300s,m106500,m106500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市新莊區思賢里,新北市,65000050,新莊區,65000050-039,思賢里,4473,97.22,57393.98,33.01,17.99,15.02,83.47,605,3363,505,10,196,1046,514,1105,555,410,4,28,1973,2005,298,31,-34,1585,1105401.0,786.0,544.0,344.0,923.0,789.6,1117466.0,940764.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,76049.0,1.0,2.0,0.0
新北市新莊區恆安里,新北市,65000050,新莊區,65000050-008,恆安里,4838,93.37,48245.4,37.8,19.23,18.57,96.59,675,3511,652,19,254,1247,514,1225,489,390,5,20,2205,2056,346,10,-9,1694,1056689.0,870.0,564.0,340.0,1026.0,1013.59,1195100.0,973514.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95631.0,1.0,3.0,0.0
新北市新莊區成德里,新北市,65000050,新莊區,65000050-071,成德里,5355,92.83,49492.14,29.25,18.83,10.43,55.38,780,4143,432,8,173,1129,538,1537,802,361,3,24,2515,2256,391,12,-48,1811,1144922.0,972.0,656.0,400.0,1156.0,1260.0,1076881.0,900956.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,117812.0,1.0,0.0,0.0
新北市新莊區文德里,新北市,65000050,新莊區,65000050-019,文德里,1907,94.39,23627.51,39.81,19.13,20.67,108.05,261,1364,282,11,116,428,236,502,176,161,7,9,870,811,129,-1,8,729,1689648.0,823.0,583.0,360.0,1015.0,811.32,498382.0,399456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,91688.0,1.0,3.0,0.0
新北市新莊區文明里,新北市,65000050,新莊區,65000050-022,文明里,1919,93.84,5624.05,38.06,16.69,21.37,128.02,232,1390,297,9,95,459,224,543,181,159,2,15,847,835,138,9,-30,678,3093107.0,1140.0,710.0,385.0,1348.0,1902.0,546514.0,391324.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,326157.0,1.0,3.0,0.0
新北市新莊區文聖里,新北市,65000050,新莊區,65000050-065,文聖里,3655,87.82,47677.44,43.28,18.42,24.85,134.89,470,2551,634,32,258,953,402,886,398,232,5,19,1591,1644,241,0,-71,1437,911544.0,866.0,611.0,389.0,1024.0,988.9,1116573.0,813183.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,83566.0,1.0,3.0,0.0
新北市新莊區文衡里,新北市,65000050,新莊區,65000050-010,文衡里,2287,98.52,42512.45,41.87,19.11,22.77,119.16,308,1612,367,13,146,521,289,570,221,202,3,14,1012,1013,140,12,-2,850,740627.0,826.0,544.0,334.0,923.0,1302.54,621358.0,438748.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,63084.0,1.0,3.0,0.0
新北市新莊區昌信里,新北市,65000050,新莊區,65000050-073,昌信里,4031,91.95,114348.12,27.4,19.72,7.68,38.94,624,3164,243,12,226,1049,515,1043,374,176,1,11,1879,1752,279,22,83,1438,2796481.0,1034.0,731.0,424.0,1293.0,1500.23,1190995.0,967813.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,41603.0,0.0,0.0,0.0
新北市新莊區昌平里,新北市,65000050,新莊區,65000050-064,昌平里,6743,88.3,16584.31,27.06,19.05,8.01,42.04,1011,5307,425,38,492,1935,852,1644,530,226,2,13,3046,3000,516,27,529,3105,1047162.0,704.0,555.0,344.0,896.0,557.77,2601299.0,1933289.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,512563.0,0.0,0.0,1.0
新北市新莊區昌明里,新北市,65000050,新莊區,65000050-063,昌明里,3817,92.58,96956.92,25.93,14.88,11.05,74.28,451,3031,335,13,182,959,390,1051,499,250,4,18,1742,1681,249,21,19,1324,1510605.0,831.0,601.0,367.0,1017.0,801.08,928607.0,793840.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,38789.0,1.0,0.0,0.0
新北市新莊區昌隆里,新北市,65000050,新莊區,65000050-074,昌隆里,4704,88.01,60409.15,26.32,17.4,8.92,51.23,648,3724,332,18,245,1204,612,1286,452,222,3,14,2218,2020,314,39,-2,1701,4172919.0,1153.0,836.0,463.0,1505.0,1128.24,1345561.0,1104149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,51486.0,1.0,0.0,1.0
新北市新莊區榮和里,新北市,65000050,新莊區,65000050-016,榮和里,4914,144.23,28928.17,28.14,9.2,18.93,205.67,353,3835,726,16,200,833,505,1653,913,409,8,24,2048,1558,1078,-11,57,2836,530796.0,914.0,557.0,338.0,1075.0,1135.74,720855.0,515965.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,163795.0,1.0,3.0,1.0
新北市新莊區民全里,新北市,65000050,新莊區,65000050-081,民全里,3955,98.35,34619.19,25.16,16.08,9.08,56.5,508,3160,287,13,162,931,379,1136,566,237,3,20,1842,1690,277,1,33,1359,1014785.0,769.0,572.0,363.0,954.0,691.86,890710.0,733426.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,100396.0,1.0,0.0,1.0
新北市新莊區民安里,新北市,65000050,新莊區,65000050-032,民安里,6352,92.31,68867.57,29.37,19.55,9.82,50.21,960,4910,482,14,228,1491,655,1731,787,452,7,27,3039,2653,424,43,-60,2113,458174.0,628.0,521.0,342.0,800.0,434.68,1450848.0,1195909.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,84593.0,1.0,0.0,0.0
新北市新莊區民有里,新北市,65000050,新莊區,65000050-082,民有里,4218,91.55,91921.46,24.65,16.13,8.51,52.75,546,3384,288,9,158,899,410,1351,549,279,4,13,1944,1765,373,14,-60,1540,492440.0,653.0,545.0,358.0,796.0,490.23,917011.0,786894.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39685.0,1.0,0.0,0.0
新北市新莊區民本里,新北市,65000050,新莊區,65000050-035,民本里,3135,103.57,82610.87,27.23,13.6,13.64,100.3,335,2464,336,4,87,608,254,864,635,316,4,28,1395,1290,301,7,-48,1153,981409.0,718.0,548.0,356.0,887.0,623.46,535673.0,461647.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35603.0,1.0,0.0,0.0
新北市新莊區泰豐里,新北市,65000050,新莊區,65000050-077,泰豐里,2633,96.79,15310.45,35.16,19.2,15.97,83.16,374,1948,311,5,106,527,279,732,356,236,0,18,1174,1066,244,18,7,1020,510721.0,753.0,567.0,363.0,1015.0,576.22,566351.0,486996.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,191245.0,1.0,4.0,1.0
新北市新莊區海山里,新北市,65000050,新莊區,65000050-001,海山里,5682,93.2,49841.67,34.23,15.83,18.4,116.27,670,4233,779,24,273,1325,628,1575,629,522,1,35,2586,2398,406,8,22,2123,630856.0,940.0,656.0,374.0,1198.0,965.4,1416915.0,1104619.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,125520.0,1.0,3.0,0.0
新北市新莊區營盤里,新北市,65000050,新莊區,65000050-040,營盤里,2285,104.02,1674.51,34.17,12.45,21.73,174.53,212,1703,370,26,141,592,219,555,278,244,5,13,960,1093,118,2,-70,909,362403.0,750.0,526.0,321.0,853.0,982.64,617131.0,416367.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1326149.0,1.0,3.0,2.0
新北市新莊區瓊林里,新北市,65000050,新莊區,65000050-018,瓊林里,6245,101.06,3897.5,38.59,19.42,19.17,98.74,875,4506,864,6,226,1211,561,1720,866,716,12,52,2780,2708,441,7,-94,2153,1713628.0,748.0,556.0,341.0,941.0,687.69,1208562.0,988113.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1605955.0,1.0,3.0,1.0
新北市新莊區祥鳳里,新北市,65000050,新莊區,65000050-080,祥鳳里,2603,99.01,67085.9,32.0,18.97,13.03,68.72,374,1972,257,6,93,571,276,744,326,196,1,16,1199,1110,188,14,12,915,913968.0,736.0,555.0,357.0,929.0,609.37,536940.0,461506.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33836.0,0.0,0.0,0.0
新北市新莊區福基里,新北市,65000050,新莊區,65000050-005,福基里,4603,97.98,5778.07,31.48,19.79,11.68,59.02,693,3501,409,37,327,1245,525,1084,412,266,5,9,2092,2096,271,43,120,1995,1299386.0,773.0,571.0,348.0,948.0,697.67,1747224.0,1222842.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,857076.0,0.0,0.0,0.0
新北市新莊區福營里,新北市,65000050,新莊區,65000050-068,福營里,2646,99.7,4225.81,32.37,12.51,19.86,158.8,250,1999,397,10,147,647,278,723,311,259,3,18,1143,1133,224,4,8,1111,1708235.0,823.0,613.0,366.0,1051.0,721.02,713162.0,480716.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,677563.0,1.0,3.0,0.0
新北市新莊區福興里,新北市,65000050,新莊區,65000050-072,福興里,6071,102.5,17214.49,25.56,16.42,9.14,55.67,794,4835,442,10,245,1457,664,1817,688,378,4,14,2843,2658,382,30,-47,2124,1321836.0,927.0,667.0,392.0,1178.0,842.17,1538705.0,1183430.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,358989.0,0.0,0.0,1.0
新北市新莊區立人里,新北市,65000050,新莊區,65000050-026,立人里,2449,94.52,20238.0,42.55,19.44,23.11,118.86,334,1718,397,22,199,675,282,563,199,164,3,8,1118,1048,136,-8,-8,898,1349748.0,799.0,563.0,349.0,970.0,856.6,807148.0,615439.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129236.0,1.0,3.0,2.0
新北市新莊區立功里,新北市,65000050,新莊區,65000050-034,立功里,3952,94.01,63564.57,38.96,17.41,21.55,123.84,495,2844,613,6,100,807,371,1091,588,459,7,28,1722,1705,321,7,35,1423,797595.0,716.0,545.0,348.0,859.0,645.85,724597.0,605057.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,61311.0,1.0,2.0,0.0
新北市新莊區立基里,新北市,65000050,新莊區,65000050-062,立基里,6476,93.26,40218.61,30.35,16.53,13.83,83.68,821,4968,687,31,377,1778,786,1616,606,428,7,26,2908,2932,389,25,-149,2332,736566.0,698.0,519.0,343.0,855.0,812.1,2102707.0,1568126.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,158282.0,0.0,0.0,1.0
新北市新莊區立廷里,新北市,65000050,新莊區,65000050-076,立廷里,11924,90.02,43084.88,33.39,25.13,8.27,32.9,2246,8939,739,55,884,3151,1496,2713,884,468,6,21,5448,5436,779,92,50,4675,797112.0,708.0,547.0,353.0,902.0,565.03,4202861.0,3511363.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,284510.0,0.0,0.0,1.0
新北市新莊區立德里,新北市,65000050,新莊區,65000050-029,立德里,2740,94.33,9830.72,35.85,15.52,20.33,130.99,313,2017,410,14,188,729,332,677,294,180,6,7,1219,1237,166,3,-1,997,1248790.0,816.0,603.0,353.0,1026.0,766.99,778486.0,548746.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,279787.0,1.0,3.0,1.0
新北市新莊區立志里,新北市,65000050,新莊區,65000050-037,立志里,4173,94.73,41203.42,39.05,18.83,20.23,107.43,565,3001,607,5,178,892,448,1117,516,418,6,28,1855,1823,294,15,-11,1524,1128160.0,756.0,544.0,355.0,931.0,678.77,930853.0,735261.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,102544.0,1.0,2.0,1.0
新北市新莊區立泰里,新北市,65000050,新莊區,65000050-059,立泰里,5122,93.5,30004.1,34.79,18.66,16.13,86.46,709,3800,613,15,230,1221,596,1346,585,388,9,23,2270,2317,318,20,-59,1841,966296.0,816.0,589.0,366.0,987.0,764.63,1327442.0,1081903.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,179559.0,1.0,2.0,1.0
新北市新莊區立言里,新北市,65000050,新莊區,65000050-031,立言里,5400,91.35,73409.46,34.36,17.94,16.42,91.54,721,4019,660,15,356,1404,624,1269,559,424,5,23,2451,2402,332,14,-60,1870,783472.0,933.0,607.0,344.0,1112.0,1379.81,1458137.0,1170489.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,104146.0,1.0,2.0,0.0
新北市新莊區自信里,新北市,65000050,新莊區,65000050-049,自信里,2631,94.46,71316.27,34.85,16.91,17.94,106.06,330,1951,350,5,111,543,266,723,347,283,6,17,1153,1148,187,12,-39,967,1277008.0,807.0,612.0,372.0,1018.0,711.48,623724.0,501040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45725.0,1.0,0.0,0.0
新北市新莊區自強里,新北市,65000050,新莊區,65000050-042,自強里,2846,102.85,44954.82,38.29,16.18,22.11,136.64,333,2058,455,2,81,476,253,780,498,397,2,24,1219,1110,330,9,2,1166,478357.0,655.0,507.0,362.0,803.0,483.92,422478.0,374090.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47891.0,1.0,2.0,0.0
新北市新莊區自立里,新北市,65000050,新莊區,65000050-045,自立里,5745,90.04,77471.82,33.48,17.59,15.89,90.36,757,4304,684,7,219,1159,561,1535,871,586,11,39,2571,2409,466,10,-38,2201,804132.0,656.0,519.0,344.0,809.0,524.47,1193944.0,981744.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,106752.0,1.0,2.0,1.0
新北市新莊區興漢里,新北市,65000050,新莊區,65000050-013,興漢里,3668,97.2,28780.37,43.67,18.45,25.23,136.73,471,2553,644,22,216,901,424,1018,331,267,3,15,1629,1591,236,-2,-56,1399,480747.0,895.0,642.0,364.0,1158.0,840.79,995081.0,703277.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,132426.0,1.0,4.0,1.0
新北市新莊區萬安里,新北市,65000050,新莊區,65000050-066,萬安里,3888,91.34,48574.5,28.74,15.46,13.28,85.87,467,3020,401,8,129,880,366,1040,623,353,1,21,1742,1649,329,22,-73,1486,533217.0,630.0,505.0,344.0,817.0,473.59,789597.0,670989.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,103654.0,0.0,0.0,1.0
新北市新莊區裕民里,新北市,65000050,新莊區,65000050-021,裕民里,7548,98.42,44164.63,34.64,20.82,13.82,66.41,1167,5606,775,15,235,1547,706,1975,1172,684,10,37,3583,3036,582,38,-66,2653,804624.0,668.0,556.0,339.0,810.0,552.73,1445494.0,1184374.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,180935.0,0.0,0.0,2.0
新北市新莊區西盛里,新北市,65000050,新莊區,65000050-015,西盛里,11993,97.55,7384.75,31.44,22.18,9.26,41.75,2024,9124,845,34,514,2681,1310,3291,1368,718,6,47,5478,5357,815,93,667,4427,594616.0,749.0,538.0,317.0,920.0,737.77,3279659.0,2478132.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1690622.0,1.0,2.0,0.0
新北市新莊區豐年里,新北市,65000050,新莊區,65000050-006,豐年里,3924,96.49,46653.19,31.11,16.87,14.23,84.36,505,2993,426,7,147,829,395,1118,573,331,3,16,1792,1666,284,1,-38,1368,941279.0,815.0,573.0,358.0,966.0,1009.78,813175.0,684108.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,84076.0,1.0,3.0,0.0
新北市新莊區雙鳳里,新北市,65000050,新莊區,65000050-048,雙鳳里,11625,97.87,7667.44,35.06,25.19,9.88,39.21,2168,8607,850,45,623,2609,1278,3015,1223,607,11,46,5402,4983,864,88,135,4378,629917.0,844.0,572.0,356.0,988.0,1087.04,3472516.0,2805728.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1420872.0,0.0,0.0,1.0
新北市新莊區頭前里,新北市,65000050,新莊區,65000050-002,頭前里,8476,94.72,11661.53,32.87,20.35,12.53,61.56,1298,6379,799,68,704,2251,891,1865,828,532,5,34,3786,3913,510,88,547,3684,2826685.0,827.0,626.0,373.0,1059.0,736.0,3563453.0,2373541.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,716889.0,1.0,2.0,2.0
新北市新莊區龍安里,新北市,65000050,新莊區,65000050-067,龍安里,2536,99.06,28817.2,31.88,18.25,13.62,74.64,351,1923,262,13,92,526,207,666,425,242,2,12,1144,1093,193,11,19,845,914314.0,829.0,570.0,348.0,1043.0,846.11,492619.0,411150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,66989.0,0.0,0.0,0.0
新北市新莊區龍福里,新北市,65000050,新莊區,65000050-079,龍福里,2358,89.7,60550.03,24.89,15.15,9.75,64.34,286,1888,184,8,98,549,250,747,289,121,2,8,1138,968,158,2,-34,864,900902.0,756.0,570.0,360.0,952.0,703.08,519938.0,454373.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43609.0,0.0,0.0,0.0
新北市新莊區龍鳳里,新北市,65000050,新莊區,65000050-050,龍鳳里,9597,89.7,43984.4,32.63,23.98,8.65,36.08,1735,7236,626,34,564,2358,1079,2472,873,449,8,25,4603,4071,616,58,94,3617,1610253.0,771.0,583.0,370.0,930.0,801.66,2768654.0,2304183.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,214189.0,0.0,0.0,1.0
新北市板橋區中山里,新北市,65000010,板橋區,65000010-092,中山里,5196,94.83,13257.91,34.16,17.33,16.83,97.17,671,3873,652,16,197,1007,559,1411,649,608,28,50,2249,2139,503,11,869,2143,1815691.0,951.0,655.0,379.0,1184.0,1268.11,1248227.0,1049923.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,413419.0,1.0,4.0,1.0
新北市板橋區中正里,新北市,65000010,板橋區,65000010-010,中正里,4500,95.57,5860.86,33.93,17.41,16.52,94.87,585,3360,555,12,184,990,429,1229,577,452,5,37,2011,1952,326,40,-68,1615,148989.0,648.0,501.0,346.0,776.0,729.58,989392.0,830927.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,848557.0,1.0,4.0,1.0
新北市板橋區九如里,新北市,65000010,板橋區,65000010-058,九如里,2993,90.39,47917.13,36.73,16.72,20.01,119.67,366,2189,438,7,119,681,295,838,323,324,6,34,1357,1246,198,-11,-2,1084,680078.0,744.0,572.0,370.0,929.0,639.97,641389.0,498806.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70823.0,0.0,0.0,0.0
新北市板橋區五權里,新北市,65000010,板橋區,65000010-123,五權里,4355,101.71,32768.26,37.12,16.81,20.31,120.79,534,3176,645,9,184,909,471,1135,568,507,6,32,1924,1878,308,13,-78,1577,723253.0,673.0,550.0,359.0,868.0,478.31,868080.0,738990.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,140119.0,1.0,3.0,2.0
新北市板橋區仁愛里,新北市,65000010,板橋區,65000010-081,仁愛里,3289,98.25,36249.21,37.56,15.6,21.96,140.75,373,2391,525,14,176,783,472,884,331,245,1,10,1407,1441,229,3,-6,1180,958997.0,834.0,601.0,362.0,1029.0,844.8,775792.0,641913.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,88494.0,1.0,3.0,0.0
新北市板橋區仁翠里,新北市,65000010,板橋區,65000010-034,仁翠里,3013,93.51,79272.78,36.71,14.7,22.01,149.69,324,2204,485,7,99,592,316,772,414,439,10,40,1319,1280,243,4,-20,1110,1389567.0,805.0,571.0,376.0,998.0,732.01,552110.0,471444.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40838.0,1.0,2.0,0.0
新北市板橋區介壽里,新北市,65000010,板橋區,65000010-026,介壽里,3187,90.95,40908.27,45.79,21.77,24.02,110.29,476,2186,525,5,140,704,388,807,308,319,11,29,1418,1357,253,-5,4,1229,918916.0,895.0,631.0,382.0,1135.0,861.47,766139.0,614228.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,80926.0,1.0,0.0,0.0
新北市板橋區信義里,新北市,65000010,板橋區,65000010-088,信義里,4429,96.93,55314.1,37.29,16.71,20.58,123.19,539,3226,664,9,212,938,489,1182,509,507,14,30,1892,1869,393,10,-13,1736,706191.0,794.0,608.0,378.0,1004.0,670.46,1036083.0,858295.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,86660.0,1.0,3.0,0.0
新北市板橋區僑中里,新北市,65000010,板橋區,65000010-091,僑中里,4381,98.5,58038.02,25.31,14.99,10.33,68.89,524,3496,361,9,171,1021,401,1204,611,406,11,23,2031,1878,306,26,112,1512,590451.0,767.0,592.0,376.0,954.0,608.58,897309.0,759396.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,94160.0,0.0,0.0,0.0
新北市板橋區光仁里,新北市,65000010,板橋區,65000010-060,光仁里,3111,99.68,28542.59,41.86,20.66,21.2,102.65,453,2193,465,6,158,702,346,769,320,340,4,13,1434,1322,203,9,-21,1051,536846.0,694.0,550.0,354.0,851.0,561.52,685824.0,554965.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,118499.0,0.0,0.0,1.0
新北市板橋區光復里,新北市,65000010,板橋區,65000010-053,光復里,3458,102.58,8711.73,33.57,15.37,18.19,118.34,398,2589,471,15,194,746,423,931,377,341,6,27,1494,1473,326,-5,12,1364,934977.0,861.0,622.0,362.0,1085.0,791.11,922898.0,740066.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,388366.0,1.0,0.0,0.0
新北市板橋區光榮里,新北市,65000010,板橋區,65000010-114,光榮里,2670,102.12,57597.72,39.64,15.06,24.58,163.19,288,1912,470,15,154,658,299,713,272,248,7,16,1157,1173,199,4,-43,1022,565590.0,851.0,619.0,367.0,1055.0,824.68,602713.0,477434.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44375.0,1.0,0.0,0.0
新北市板橋區光華里,新北市,65000010,板橋區,65000010-013,光華里,2777,97.79,49614.98,38.37,15.94,22.42,140.63,320,2007,450,18,211,736,337,673,264,207,2,9,1227,1192,210,3,-39,1108,2220419.0,836.0,621.0,376.0,1061.0,727.25,820954.0,636360.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,57618.0,1.0,3.0,0.0
新北市板橋區公?里,新北市,65000010,板橋區,65000010-021,公?里,4066,97.0,51135.65,40.74,19.97,20.77,103.99,577,2889,600,16,215,916,483,1001,432,381,12,33,1866,1700,281,10,-40,1483,1010541.0,760.0,561.0,356.0,918.0,746.98,965700.0,785462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市板橋區吉翠里,新北市,65000010,板橋區,65000010-036,吉翠里,3887,96.41,72131.09,33.07,16.4,16.67,101.67,479,2921,487,7,122,810,386,1076,532,436,9,30,1778,1605,328,5,-73,1368,1036299.0,828.0,601.0,355.0,1023.0,874.39,692131.0,577036.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,55600.0,1.0,2.0,0.0
新北市板橋區和平里,新北市,65000010,板橋區,65000010-082,和平里,4156,88.05,64668.72,42.48,30.85,11.62,37.67,900,2917,339,32,406,1103,496,761,245,198,2,13,1860,1909,258,32,57,1654,1159063.0,1006.0,726.0,416.0,1282.0,967.8,1615542.0,1382999.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,71663.0,1.0,3.0,0.0
新北市板橋區國光里,新北市,65000010,板橋區,65000010-014,國光里,3801,93.44,68485.25,35.65,10.42,25.23,242.12,292,2802,707,37,373,1211,513,860,250,240,2,23,1499,1838,217,-5,-46,1556,1464353.0,927.0,665.0,383.0,1213.0,899.16,1300534.0,1023516.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,45447.0,1.0,2.0,1.0
新北市板橋區國泰里,新北市,65000010,板橋區,65000010-073,國泰里,3813,89.99,34701.49,42.44,21.48,20.96,97.57,575,2677,561,16,235,867,489,872,381,346,10,22,1693,1684,277,7,-10,1456,590639.0,735.0,565.0,367.0,963.0,586.11,1121266.0,936898.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,97260.0,1.0,2.0,1.0
新北市板橋區埔墘里,新北市,65000010,板橋區,65000010-054,埔墘里,6461,90.98,56460.49,29.38,13.6,15.78,116.05,679,4994,788,30,336,1622,743,1683,745,565,16,42,2819,2829,495,6,-61,2573,1407718.0,859.0,628.0,377.0,1065.0,806.06,1844723.0,1522384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,128875.0,0.0,0.0,0.0
新北市板橋區埤墘里,新北市,65000010,板橋區,65000010-061,埤墘里,4694,92.69,63429.86,42.94,25.67,17.27,67.26,843,3284,567,24,279,1031,522,1069,492,387,18,29,2170,1958,337,21,78,1782,3170026.0,1799.0,908.0,441.0,2013.0,4056.0,1382312.0,1052192.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70200.0,0.0,0.0,0.0
新北市板橋區堂春里,新北市,65000010,板橋區,65000010-112,堂春里,4575,98.4,12404.05,28.95,18.24,10.71,58.73,647,3548,380,15,171,979,430,1353,531,414,7,28,2158,1886,328,16,-24,1509,792665.0,911.0,604.0,368.0,1007.0,1199.46,1009754.0,821083.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,340060.0,1.0,0.0,1.0
新北市板橋區大安里,新北市,65000010,板橋區,65000010-094,大安里,4195,102.27,43795.54,34.89,15.59,19.29,123.71,485,3110,600,11,141,848,428,1094,601,547,8,32,1853,1790,325,-5,-109,1528,2147411.0,952.0,689.0,423.0,1197.0,905.57,807685.0,659027.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,89227.0,1.0,2.0,0.0
新北市板橋區大觀里,新北市,65000010,板橋區,65000010-125,大觀里,3942,94.96,56419.87,30.27,17.32,12.95,74.81,524,3026,392,4,130,859,347,1038,622,386,7,25,1765,1700,300,20,-9,1343,1628503.0,858.0,662.0,394.0,1130.0,685.44,735677.0,659818.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69809.0,0.0,0.0,0.0
