,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,107green,m107300,m107300s,m107500,m107500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市汐止區義民里,新北市,65000110,汐止區,65000110-001,義民里,1414,95.84,15720.19,39.45,11.34,28.11,247.83,115,1014,285,3,62,323,151,423,168,160,2,7,603,583,109,-10,-23,633,317662.0,765.0,559.0,340.0,1008.0,712.97,317662.0,233950.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,100502.0,1.0,0.0,0.0
新北市汐止區自強里,新北市,65000110,汐止區,65000110-031,自強里,5650,92.5,21617.28,31.12,16.36,14.76,90.21,705,4309,636,33,381,1458,685,1383,525,420,8,52,2481,2462,443,20,375,2425,1993318.0,1051.0,705.0,404.0,1326.0,1145.17,2005897.0,1662182.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,165378.0,1.0,0.0,1.0
新北市汐止區興福里,新北市,65000110,汐止區,65000110-035,興福里,3154,90.69,39094.17,22.49,8.19,14.29,174.41,211,2575,368,17,153,841,450,905,351,209,3,14,1317,1367,323,-10,99,1430,885908.0,853.0,646.0,394.0,1061.0,743.68,886115.0,772449.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76740.0,0.0,0.0,0.0
新北市汐止區茄苳里,新北市,65000110,汐止區,65000110-009,茄苳里,4878,100.91,1429.38,32.59,19.41,13.18,67.93,714,3679,485,4,144,920,496,1396,729,424,9,42,2218,1994,415,10,-42,1772,1003727.0,770.0,613.0,393.0,1008.0,593.61,1003727.0,901407.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3829531.0,0.0,0.0,1.0
新北市汐止區鄉長里,新北市,65000110,汐止區,65000110-013,鄉長里,2403,100.58,1381.68,28.71,11.52,17.19,149.3,215,1867,321,12,80,564,264,668,350,216,6,28,1012,1045,222,-1,25,913,533358.0,749.0,573.0,373.0,914.0,639.97,533358.0,450719.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1621190.0,1.0,0.0,0.0
新北市汐止區金龍里,新北市,65000110,汐止區,65000110-033,金龍里,5196,93.81,63816.46,26.24,11.25,14.99,133.26,463,4116,617,16,222,1320,667,1480,599,393,11,25,2167,2258,506,-2,28,2359,1419394.0,872.0,662.0,399.0,1119.0,820.71,1425510.0,1220191.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,190590.0,0.0,0.0,0.0
新北市汐止區長安里,新北市,65000110,汐止區,65000110-010,長安里,1670,103.66,3690.8,35.99,11.4,24.59,215.71,140,1228,302,2,59,324,204,516,223,188,1,13,679,711,154,-3,-9,676,324486.0,707.0,561.0,367.0,888.0,558.39,324486.0,281217.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,428241.0,1.0,0.0,1.0
新北市汐止區長青里,新北市,65000110,汐止區,65000110-044,長青里,1008,85.98,262.38,51.81,9.19,42.62,463.93,61,664,283,15,129,337,143,195,59,64,1,4,315,541,59,-6,18,568,498270.0,1416.0,745.0,400.0,1504.0,2166.9,499848.0,358822.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4642166.0,0.0,0.0,1.0
新北市泰山區全興里,新北市,65000160,泰山區,65000160-017,全興里,9905,95.06,58340.55,38.07,29.75,8.32,27.98,2134,7174,597,40,586,2151,1318,2446,816,387,10,17,4537,4357,742,58,-21,3819,3266786.0,1117.0,857.0,474.0,1490.0,954.31,3267093.0,2763094.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,142927.0,0.0,0.0,0.0
新北市泰山區同榮里,新北市,65000160,泰山區,65000160-006,同榮里,4315,96.58,3349.57,34.09,17.4,16.69,95.89,560,3218,537,12,177,997,490,1166,511,368,11,23,1957,1853,308,7,-39,1488,1034039.0,827.0,613.0,373.0,1062.0,728.69,1034039.0,852114.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1117655.0,0.0,0.0,4.0
新北市泰山區同興里,新北市,65000160,泰山區,65000160-011,同興里,4195,93.76,55881.92,42.88,27.35,15.53,56.79,803,2936,456,19,204,932,425,1114,378,305,4,11,1935,1810,262,2,-38,1450,1085495.0,941.0,666.0,383.0,1257.0,925.62,1085547.0,878764.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,87159.0,0.0,0.0,0.0
新北市泰山區大科里,新北市,65000160,泰山區,65000160-001,大科里,984,117.22,141.11,32.61,15.23,17.39,114.16,113,742,129,2,24,174,73,294,180,96,6,22,428,408,81,-7,-37,339,224956.0,846.0,634.0,358.0,1200.0,702.21,225082.0,183498.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6869948.0,0.0,0.0,0.0
新北市泰山區山腳里,新北市,65000160,泰山區,65000160-003,山腳里,7141,101.55,13509.81,32.51,18.35,14.16,77.15,989,5389,763,13,231,1553,808,1976,950,593,7,21,3211,3060,593,13,-18,2502,1561214.0,785.0,591.0,368.0,990.0,693.06,1561214.0,1298688.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,445401.0,0.0,0.0,3.0
新北市泰山區新明里,新北市,65000160,泰山區,65000160-014,新明里,3494,97.85,36569.54,31.8,16.41,15.39,93.79,435,2651,408,9,134,734,336,1012,484,334,5,11,1572,1518,254,14,-19,1236,712005.0,728.0,551.0,342.0,915.0,606.68,712062.0,615255.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122678.0,1.0,0.0,1.0
新北市泰山區明志里,新北市,65000160,泰山區,65000160-008,明志里,3853,96.28,7122.75,30.48,15.04,15.44,102.7,444,2953,456,15,174,873,383,1082,548,311,4,19,1705,1707,278,10,-22,1358,975475.0,838.0,592.0,370.0,995.0,976.33,975608.0,808761.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,548972.0,1.0,0.0,1.0
新北市泰山區楓樹里,新北市,65000160,泰山區,65000160-005,楓樹里,4710,101.02,3558.25,35.58,18.25,17.33,94.95,634,3474,602,18,157,1020,531,1264,605,444,11,26,2028,2098,352,11,-29,1722,1129968.0,865.0,612.0,378.0,1095.0,829.32,1156552.0,880870.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1422817.0,0.0,0.0,1.0
新北市泰山區泰友里,新北市,65000160,泰山區,65000160-013,泰友里,2300,94.92,8142.08,31.58,14.7,16.88,114.79,257,1748,295,7,90,542,200,652,335,199,5,13,1052,989,149,3,-2,799,511746.0,779.0,583.0,377.0,962.0,669.93,511746.0,438416.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,332837.0,1.0,0.0,0.0
新北市泰山區福泰里,新北市,65000160,泰山區,65000160-004,福泰里,2998,102.98,15827.1,39.18,16.85,22.33,132.51,363,2154,481,8,81,563,285,850,462,359,10,17,1319,1261,242,2,-8,1050,541700.0,686.0,535.0,331.0,868.0,599.46,544699.0,433549.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,101219.0,0.0,0.0,0.0
新北市泰山區福興里,新北市,65000160,泰山區,65000160-016,福興里,3875,95.61,24229.35,37.8,20.2,17.6,87.15,568,2812,495,12,198,900,520,980,386,288,5,18,1691,1740,271,4,-67,1424,1078572.0,954.0,692.0,405.0,1229.0,872.06,1082343.0,876435.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,141422.0,0.0,0.0,0.0
新北市泰山區義仁里,新北市,65000160,泰山區,65000160-012,義仁里,9040,98.64,6046.46,34.2,22.08,12.13,54.94,1487,6736,817,36,478,2222,994,2317,886,583,9,28,4154,3927,611,47,40,3270,2558653.0,945.0,689.0,408.0,1215.0,836.91,2577046.0,2125159.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1477522.0,1.0,2.0,3.0
新北市泰山區義學里,新北市,65000160,泰山區,65000160-007,義學里,4986,100.0,28076.38,33.28,19.49,13.79,70.78,729,3741,516,11,199,1101,509,1353,640,417,3,24,2301,2095,370,22,-59,1750,1136629.0,802.0,643.0,384.0,1016.0,640.61,1136629.0,987360.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,401427.0,1.0,0.0,0.0
新北市泰山區貴和里,新北市,65000160,泰山區,65000160-010,貴和里,5192,97.26,6544.71,34.61,17.73,16.88,95.18,684,3857,651,18,231,1140,508,1484,778,329,6,14,2285,2290,397,28,-24,1958,1311087.0,802.0,607.0,370.0,1037.0,705.12,1311087.0,1042942.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,796058.0,1.0,0.0,1.0
新北市泰山區貴子里,新北市,65000160,泰山區,65000160-009,貴子里,4095,99.17,5311.52,31.88,14.56,17.33,119.03,452,3105,538,36,203,953,441,1136,492,365,1,16,1783,1772,322,-3,-29,1616,1111737.0,877.0,663.0,382.0,1111.0,757.31,1111772.0,925128.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1238791.0,1.0,0.0,1.0
新北市泰山區貴賢里,新北市,65000160,泰山區,65000160-015,貴賢里,3872,96.05,10319.44,36.77,15.72,21.05,133.93,445,2831,596,26,222,970,430,1066,420,277,3,13,1702,1781,239,2,-14,1523,1208257.0,944.0,618.0,388.0,1148.0,1404.2,1226891.0,960322.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,349746.0,1.0,0.0,0.0
新北市泰山區黎明里,新北市,65000160,泰山區,65000160-002,黎明里,3753,94.25,1323.6,33.65,19.8,13.85,69.96,556,2808,389,11,125,754,418,1093,481,293,6,16,1667,1625,294,-1,-29,1337,807869.0,776.0,583.0,355.0,992.0,724.59,808102.0,691444.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2489036.0,0.0,0.0,2.0
新北市淡水區中和里,新北市,65000100,淡水區,65000100-001,中和里,627,138.4,241.51,46.15,13.75,32.4,235.59,59,429,139,1,6,85,45,159,143,93,1,35,225,305,35,-1,-21,218,103795.0,687.0,575.0,317.0,840.0,586.19,103795.0,79074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623987.0,1.0,0.0,1.0
新北市淡水區中興里,新北市,65000100,淡水區,65000100-023,中興里,4165,93.54,10671.88,41.43,13.79,27.64,200.49,406,2945,814,25,173,917,417,1115,588,477,4,43,1763,1690,406,-26,-2,1726,824271.0,753.0,559.0,336.0,963.0,682.58,841422.0,656353.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,413735.0,0.0,0.0,2.0
新北市淡水區八勢里,新北市,65000100,淡水區,65000100-020,八勢里,5850,81.51,1724.61,33.84,11.46,22.37,195.21,501,4371,978,109,714,2077,793,1081,310,232,5,28,2318,2804,497,-2,295,3166,3115303.0,1342.0,811.0,413.0,1552.0,2024.92,3423288.0,2263094.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3047852.0,1.0,0.0,2.0
新北市淡水區北投里,新北市,65000100,淡水區,65000100-012,北投里,10957,90.09,3787.72,42.65,28.76,13.89,48.3,2209,7681,1067,104,847,2989,1349,2231,732,458,5,33,4904,4871,819,76,112,4759,3474681.0,1019.0,769.0,423.0,1347.0,907.28,3474899.0,2925135.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3377921.0,1.0,0.0,1.0
新北市淡水區北新里,新北市,65000100,淡水區,65000100-038,北新里,2940,88.95,8981.3,28.1,16.03,12.07,75.27,368,2295,277,43,232,842,378,699,253,110,2,13,1360,1248,246,15,29,1395,878447.0,983.0,676.0,382.0,1312.0,1068.07,878699.0,729667.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,406764.0,0.0,0.0,0.0
新北市淡水區協元里,新北市,65000100,淡水區,65000100-027,協元里,1584,98.0,18457.02,36.08,12.97,23.11,178.15,151,1164,269,6,70,345,165,451,233,148,2,13,696,626,146,-2,-3,624,312609.0,722.0,524.0,337.0,911.0,674.44,313191.0,248859.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,91020.0,0.0,0.0,1.0
新北市淡水區坪頂里,新北市,65000100,淡水區,65000100-016,坪頂里,1396,98.86,508.5,35.53,8.74,26.8,306.67,90,1030,276,16,105,359,144,329,194,141,2,16,520,666,128,-7,-54,634,431222.0,971.0,634.0,364.0,1186.0,1318.19,440747.0,317918.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2487664.0,0.0,0.0,1.0
新北市淡水區埤島里,新北市,65000100,淡水區,65000100-009,埤島里,1830,114.04,644.33,39.91,18.96,20.95,110.48,248,1308,274,8,108,414,154,422,257,179,3,37,726,903,102,3,104,801,451560.0,889.0,682.0,385.0,1149.0,856.76,451560.0,356849.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2370247.0,0.0,0.0,2.0
新北市淡水區大庄里,新北市,65000100,淡水區,65000100-042,大庄里,8120,87.27,77669.16,32.33,12.92,19.41,150.19,793,6136,1191,94,620,2519,1071,1972,643,385,7,16,3307,3681,833,3,737,4042,2568726.0,996.0,658.0,377.0,1192.0,2575.67,2589687.0,2113151.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,665522.0,0.0,0.0,1.0
新北市淡水區學府里,新北市,65000100,淡水區,65000100-041,學府里,4818,91.42,5900.72,29.97,14.22,15.75,110.82,527,3707,584,43,269,1279,589,1253,520,301,7,30,2156,1942,500,9,-30,2171,1117033.0,813.0,593.0,358.0,1042.0,748.14,1117123.0,933436.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1275477.0,0.0,0.0,1.0
新北市淡水區屯山里,新北市,65000100,淡水區,65000100-002,屯山里,1174,115.81,500.26,39.26,11.86,27.4,231.0,100,843,231,1,20,224,76,278,255,167,2,51,448,548,75,-5,-12,367,201059.0,657.0,523.0,359.0,783.0,552.53,201059.0,169053.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2599529.0,0.0,0.0,1.0
新北市淡水區崁頂里,新北市,65000100,淡水區,65000100-008,崁頂里,15638,92.25,4409.41,35.89,22.17,13.72,61.9,2551,11508,1579,162,1221,4475,2007,3449,1128,556,13,76,6818,6994,1332,111,2245,7868,5011202.0,1013.0,751.0,405.0,1293.0,1028.98,5172074.0,4123769.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4286077.0,0.0,0.0,1.0
新北市淡水區幸福里,新北市,65000100,淡水區,65000100-040,幸福里,4200,93.19,6882.94,37.12,15.25,21.87,143.47,467,3063,670,15,224,1020,442,1063,534,391,9,35,1847,1784,304,-6,-87,1652,946458.0,784.0,570.0,344.0,985.0,825.25,946458.0,748648.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,530549.0,0.0,0.0,0.0
新北市淡水區忠寮里,新北市,65000100,淡水區,65000100-014,忠寮里,1220,129.76,416.71,43.36,12.93,30.43,235.45,110,851,259,3,21,205,86,297,271,192,15,20,466,583,79,-3,-11,432,231165.0,826.0,527.0,361.0,944.0,947.17,231165.0,168648.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3106249.0,1.0,0.0,0.0
新北市淡水區忠山里,新北市,65000100,淡水區,65000100-007,忠山里,922,122.17,288.75,43.39,12.44,30.95,248.75,80,643,199,2,23,153,68,246,181,139,5,25,341,451,57,-6,-20,366,185053.0,734.0,544.0,286.0,914.0,714.89,185053.0,132715.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349517.0,1.0,0.0,1.0
新北市淡水區文化里,新北市,65000100,淡水區,65000100-031,文化里,1909,88.08,2234.18,41.2,17.68,23.52,133.05,239,1352,318,26,147,507,219,449,188,126,2,6,812,832,165,-3,-3,811,460356.0,819.0,630.0,342.0,1115.0,687.57,460356.0,385522.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,899862.0,0.0,0.0,4.0
新北市淡水區新春里,新北市,65000100,淡水區,65000100-035,新春里,9080,92.5,27046.27,31.82,18.63,13.2,70.85,1283,6888,909,73,556,2509,1090,2287,863,385,8,26,4029,4060,664,24,189,3651,2544899.0,934.0,687.0,396.0,1245.0,843.37,2635771.0,2150280.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,280954.0,0.0,0.0,0.0
新北市淡水區新民里,新北市,65000100,淡水區,65000100-036,新民里,4920,91.81,34619.85,30.12,13.62,16.5,121.17,515,3781,624,63,396,1490,567,1091,493,273,11,21,2145,2197,357,-4,14,2010,1404132.0,966.0,631.0,367.0,1195.0,1273.58,1425538.0,1122026.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,147560.0,0.0,0.0,0.0
新北市淡水區新生里,新北市,65000100,淡水區,65000100-030,新生里,462,87.04,1885.59,37.09,8.61,28.49,331.03,29,337,96,2,39,162,57,109,35,28,0,1,198,180,45,-6,3,232,110159.0,715.0,601.0,320.0,928.0,580.42,110159.0,78632.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,287218.0,0.0,0.0,0.0
新北市淡水區新義里,新北市,65000100,淡水區,65000100-034,新義里,4447,95.3,33861.52,34.84,16.43,18.41,111.99,542,3298,607,21,152,969,440,1184,699,399,8,33,2015,1906,312,6,-38,1564,881081.0,723.0,547.0,346.0,895.0,700.66,886082.0,720997.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,137528.0,0.0,0.0,1.0
新北市淡水區新興里,新北市,65000100,淡水區,65000100-010,新興里,7691,86.63,41187.15,31.67,18.15,13.53,74.53,1060,5841,790,49,456,2043,914,1980,770,384,8,27,3496,3164,747,25,60,3278,2095958.0,868.0,649.0,371.0,1121.0,823.97,2095990.0,1823855.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,170682.0,0.0,0.0,1.0
新北市淡水區樹興里,新北市,65000100,淡水區,65000100-015,樹興里,1473,106.59,328.96,38.57,10.72,27.85,259.65,114,1063,296,22,105,343,154,351,199,157,0,28,546,703,145,-12,39,685,442534.0,1085.0,637.0,361.0,1169.0,1932.45,476608.0,330187.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4029268.0,0.0,0.0,4.0
新北市淡水區正德里,新北市,65000100,淡水區,65000100-037,正德里,4869,83.18,37138.17,29.36,17.3,12.06,69.74,651,3764,454,48,279,1298,650,1219,482,228,3,11,2203,2024,475,7,28,2095,1281646.0,860.0,626.0,383.0,1157.0,753.09,1345199.0,1115169.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,106497.0,0.0,0.0,1.0
新北市淡水區民安里,新北市,65000100,淡水區,65000100-029,民安里,770,93.47,3141.88,51.28,17.68,33.6,190.0,90,509,171,10,48,190,69,200,82,79,1,1,309,343,50,-4,2,296,170050.0,806.0,555.0,320.0,966.0,825.03,178927.0,102523.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,256704.0,0.0,0.0,0.0
新北市淡水區民權里,新北市,65000100,淡水區,65000100-039,民權里,4477,85.77,13169.04,30.94,12.52,18.43,147.2,428,3419,630,46,374,1230,587,1062,414,307,6,23,1852,2069,340,15,-11,2080,1562080.0,1041.0,725.0,410.0,1283.0,1304.17,1565683.0,1227647.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216788.0,1.0,0.0,0.0
新北市淡水區民生里,新北市,65000100,淡水區,65000100-019,民生里,7357,82.87,3346.19,35.02,13.25,21.77,164.27,722,5449,1186,70,535,2112,918,1684,682,565,8,61,3109,3208,682,-8,78,3479,2451740.0,981.0,671.0,397.0,1188.0,1607.32,2484078.0,1944981.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1908485.0,1.0,0.0,1.0
新北市淡水區水源里,新北市,65000100,淡水區,65000100-013,水源里,2311,112.41,255.59,39.22,13.73,25.48,185.53,228,1660,423,9,83,439,193,625,391,300,4,39,914,1037,203,-13,-32,891,417271.0,757.0,553.0,353.0,893.0,752.24,417381.0,324987.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8870384.0,1.0,0.0,2.0
新北市淡水區水碓里,新北市,65000100,淡水區,65000100-011,水碓里,6061,93.95,33135.61,33.8,17.04,16.75,98.32,772,4530,759,39,292,1435,661,1540,786,480,8,48,2791,2477,494,-7,-116,2285,1412686.0,809.0,593.0,355.0,1008.0,846.37,1412697.0,1142492.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,173803.0,0.0,0.0,0.0
新北市淡水區永吉里,新北市,65000100,淡水區,65000100-028,永吉里,962,97.13,37458.14,36.45,14.04,22.41,159.6,99,705,158,5,52,214,88,275,120,104,0,5,412,392,91,-8,-6,400,205342.0,755.0,582.0,329.0,925.0,675.62,205342.0,158964.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21583.0,0.0,0.0,0.0
新北市淡水區沙崙里,新北市,65000100,淡水區,65000100-033,沙崙里,4442,94.91,1281.65,30.57,13.2,17.37,131.63,449,3402,591,28,236,1054,500,1195,587,342,8,43,1866,1939,428,4,190,1920,1048391.0,808.0,579.0,347.0,993.0,784.34,1048469.0,864619.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2756675.0,0.0,0.0,0.0
新北市淡水區油車里,新北市,65000100,淡水區,65000100-032,油車里,5626,94.07,3689.76,33.76,12.27,21.49,175.19,516,4206,904,46,281,1437,644,1529,677,446,9,41,2310,2472,511,-11,-20,2368,1371427.0,837.0,588.0,366.0,1026.0,863.77,1374934.0,1085671.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1516443.0,0.0,0.0,1.0
新北市淡水區清文里,新北市,65000100,淡水區,65000100-025,清文里,1224,104.68,28104.34,34.8,9.36,25.44,271.76,85,908,231,5,45,291,118,377,171,124,3,5,516,485,143,-1,12,510,238510.0,748.0,525.0,336.0,824.0,929.43,238510.0,169841.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,42537.0,0.0,0.0,0.0
新北市淡水區福德里,新北市,65000100,淡水區,65000100-017,福德里,6957,91.28,8239.74,32.67,12.17,20.5,168.5,638,5244,1075,90,646,2123,1026,1597,444,362,11,20,2757,3308,566,4,38,3419,2794249.0,1148.0,794.0,433.0,1422.0,1331.9,2933757.0,2180576.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,743297.0,1.0,0.0,4.0
新北市淡水區竹圍里,新北市,65000100,淡水區,65000100-018,竹圍里,6318,81.55,15443.32,32.4,11.78,20.62,175.09,562,4772,984,58,500,1808,829,1558,522,441,8,32,2608,2810,566,7,-69,2976,2102277.0,976.0,675.0,384.0,1276.0,1008.97,2102439.0,1742788.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,239168.0,1.0,0.0,0.0
新北市淡水區竿蓁里,新北市,65000100,淡水區,65000100-021,竿蓁里,10697,85.29,4579.1,37.46,13.79,23.67,171.67,1073,7782,1842,183,1128,3502,1370,2269,649,485,9,29,4291,4914,1024,16,91,5498,4098853.0,1066.0,758.0,396.0,1333.0,1318.92,4134217.0,3246983.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2077189.0,0.0,0.0,1.0
新北市淡水區義山里,新北市,65000100,淡水區,65000100-006,義山里,2860,111.23,845.64,33.83,11.7,22.13,189.2,250,2137,473,3,61,475,225,794,623,352,7,70,1151,1278,261,-16,24,1120,487183.0,662.0,528.0,339.0,790.0,655.18,488020.0,394876.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3727057.0,0.0,0.0,1.0
新北市淡水區興仁里,新北市,65000100,淡水區,65000100-004,興仁里,1673,112.58,394.16,37.7,8.81,28.89,328.04,107,1215,351,12,55,356,143,430,306,214,2,48,609,814,130,-9,-24,686,358479.0,755.0,529.0,336.0,876.0,810.24,376985.0,271208.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3521132.0,0.0,0.0,1.0
新北市淡水區草東里,新北市,65000100,淡水區,65000100-026,草東里,797,107.55,1668.72,41.56,11.01,30.55,277.42,62,563,172,5,56,177,93,213,105,86,0,0,312,369,54,3,-20,354,213414.0,847.0,603.0,280.0,1030.0,835.51,213414.0,114237.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,321088.0,0.0,0.0,0.0
新北市淡水區蕃薯里,新北市,65000100,淡水區,65000100-005,蕃薯里,1119,129.77,344.57,36.63,13.31,23.32,175.23,109,819,191,7,47,211,122,306,176,113,1,27,415,502,124,-5,-2,495,193656.0,728.0,559.0,355.0,869.0,708.38,193656.0,161490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051747.0,1.0,0.0,0.0
新北市淡水區賢孝里,新北市,65000100,淡水區,65000100-003,賢孝里,1680,114.56,389.85,37.93,12.56,25.37,201.96,153,1218,309,1,40,319,145,387,361,225,1,48,652,831,92,-8,15,644,311857.0,794.0,556.0,354.0,916.0,994.34,312196.0,223263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4137178.0,0.0,0.0,1.0
新北市淡水區鄧公里,新北市,65000100,淡水區,65000100-022,鄧公里,6375,88.16,16960.88,31.09,14.7,16.39,111.47,715,4863,797,89,608,1922,809,1356,525,328,4,19,2787,2889,442,-7,54,2670,2320072.0,1077.0,791.0,435.0,1380.0,1121.73,3415479.0,1930687.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,327951.0,0.0,0.0,0.0
新北市淡水區長庚里,新北市,65000100,淡水區,65000100-024,長庚里,1504,97.89,23161.62,42.29,10.6,31.69,299.11,112,1057,335,9,87,346,181,387,202,166,2,12,585,688,116,-17,-4,644,402746.0,853.0,603.0,345.0,1077.0,954.32,418167.0,266798.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,70794.0,0.0,0.0,1.0
新北市深坑區土庫里,新北市,65000180,深坑區,65000180-003,土庫里,3144,101.93,1725.74,31.22,13.4,17.82,133.02,321,2396,427,20,121,723,331,873,400,308,6,41,1378,1324,253,-5,-3,1193,703081.0,836.0,603.0,384.0,999.0,817.32,703360.0,600276.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1740679.0,0.0,0.0,1.0
